SITE NUMBER: 00195 RATED CAP: 1089.0 IEC CLASS: 2 LOSSES (%): 17.1
SITE LATITUDE:   36.25033 LONGITUDE: -101.01536
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,5.85,260.85
20040101,0020,6.18,264.70
20040101,0030,6.70,281.33
20040101,0040,7.21,304.51
20040101,0050,8.01,376.63
20040101,0100,8.61,435.85
20040101,0110,9.16,499.12
20040101,0120,10.15,644.21
20040101,0130,11.29,795.74
20040101,0140,12.05,854.06
20040101,0150,12.28,861.78
20040101,0200,12.48,870.62
20040101,0210,12.79,880.47
20040101,0220,13.12,885.01
20040101,0230,13.26,887.34
20040101,0240,13.61,882.19
20040101,0250,13.90,882.64
20040101,0300,14.04,853.11
20040101,0310,13.99,857.00
20040101,0320,13.66,860.29
20040101,0330,13.44,863.19
20040101,0340,13.26,866.24
20040101,0350,13.30,869.46
20040101,0400,13.43,873.21
20040101,0410,13.50,875.73
20040101,0420,13.56,877.57
20040101,0430,13.61,878.16
20040101,0440,13.70,899.99
20040101,0450,13.81,900.27
20040101,0500,13.76,892.86
20040101,0510,13.72,892.86
20040101,0520,13.80,892.48
20040101,0530,13.81,892.65
20040101,0540,13.72,891.68
20040101,0550,13.52,890.47
20040101,0600,13.29,888.49
20040101,0610,13.08,885.42
20040101,0620,12.90,883.19
20040101,0630,12.73,879.36
20040101,0640,12.69,877.05
20040101,0650,12.60,868.40
20040101,0700,12.49,864.21
20040101,0710,12.47,862.83
20040101,0720,12.41,861.04
20040101,0730,12.47,863.99
20040101,0740,12.65,866.09
20040101,0750,12.70,860.80
20040101,0800,12.69,856.01
20040101,0810,12.67,856.05
20040101,0820,12.49,843.89
20040101,0830,12.32,834.56
20040101,0840,11.98,797.51
20040101,0850,11.53,756.00
20040101,0900,11.15,710.00
20040101,0910,10.96,695.01
20040101,0920,11.06,685.66
20040101,0930,11.15,700.03
20040101,0940,11.04,677.94
20040101,0950,10.92,660.98
20040101,1000,10.65,617.23
20040101,1010,10.74,620.77
20040101,1020,11.47,702.05
20040101,1030,12.28,755.02
20040101,1040,13.33,785.72
20040101,1050,14.41,812.48
20040101,1100,14.44,814.56
20040101,1110,14.62,811.02
20040101,1120,15.13,808.79
20040101,1130,15.23,808.54
20040101,1140,14.36,804.46
20040101,1150,13.57,788.74
20040101,1200,13.22,791.56
20040101,1210,12.73,771.89
20040101,1220,12.35,757.36
20040101,1230,11.96,735.36
20040101,1240,11.53,703.18
20040101,1250,11.13,660.78
20040101,1300,11.23,682.68
20040101,1310,11.03,663.67
20040101,1320,10.67,618.88
20040101,1330,10.29,566.57
20040101,1340,10.03,524.73
20040101,1350,9.80,480.90
20040101,1400,9.63,453.86
20040101,1410,9.57,446.58
20040101,1420,9.77,479.55
20040101,1430,10.14,534.24
20040101,1440,10.45,578.50
20040101,1450,10.75,606.09
20040101,1500,10.97,631.15
20040101,1510,11.07,649.82
20040101,1520,11.02,635.15
20040101,1530,11.07,642.26
20040101,1540,11.40,674.77
20040101,1550,11.72,702.91
20040101,1600,12.22,744.86
20040101,1610,12.51,755.02
20040101,1620,12.70,767.36
20040101,1630,12.60,765.42
20040101,1640,12.37,754.97
20040101,1650,12.31,754.36
20040101,1700,11.80,727.35
20040101,1710,10.73,597.26
20040101,1720,10.12,509.33
20040101,1730,9.82,452.44
20040101,1740,9.56,413.74
20040101,1750,9.40,365.38
20040101,1800,9.37,407.03
20040101,1810,9.40,395.69
20040101,1820,9.11,326.41
20040101,1830,8.77,274.46
20040101,1840,8.45,233.41
20040101,1850,8.11,198.66
20040101,1900,7.80,156.88
20040101,1910,7.49,99.37
20040101,1920,7.22,99.29
20040101,1930,6.89,99.21
20040101,1940,6.45,99.12
20040101,1950,5.88,99.04
20040101,2000,5.35,98.95
20040101,2010,5.00,98.87
20040101,2020,4.76,98.79
20040101,2030,4.67,98.71
20040101,2040,4.65,98.64
20040101,2050,4.64,98.57
20040101,2100,4.65,98.50
20040101,2110,4.69,98.43
20040101,2120,4.76,99.67
20040101,2130,5.10,120.45
20040101,2140,5.71,150.79
20040101,2150,6.50,203.11
20040101,2200,7.21,267.19
20040101,2210,7.61,311.47
20040101,2220,7.84,336.11
20040101,2230,8.19,382.77
20040101,2240,8.60,432.48
20040101,2250,9.02,489.02
20040101,2300,9.48,549.05
20040101,2310,9.86,622.86
20040101,2320,10.15,675.69
20040101,2330,10.33,698.45
20040101,2340,10.57,749.59
20040101,2350,10.90,797.53
20040102,0000,10.70,759.13
20040102,0010,10.36,721.26
20040102,0020,10.24,698.52
20040102,0030,9.88,648.56
20040102,0040,9.53,595.29
20040102,0050,9.38,574.52
20040102,0100,9.25,552.18
20040102,0110,9.39,571.53
20040102,0120,10.39,710.44
20040102,0130,11.30,787.51
20040102,0140,11.85,834.32
20040102,0150,12.00,843.56
20040102,0200,12.31,881.00
20040102,0210,12.92,903.08
20040102,0220,13.66,912.02
20040102,0230,13.76,913.21
20040102,0240,13.80,924.47
20040102,0250,13.97,925.16
20040102,0300,13.91,924.60
20040102,0310,13.65,922.40
20040102,0320,13.44,919.99
20040102,0330,13.68,924.47
20040102,0340,13.63,926.90
20040102,0350,13.35,927.87
20040102,0400,12.88,920.92
20040102,0410,12.61,910.39
20040102,0420,12.49,907.03
20040102,0430,12.14,896.71
20040102,0440,12.01,896.04
20040102,0450,12.18,902.84
20040102,0500,12.53,916.98
20040102,0510,12.96,931.94
