SITE NUMBER: 00240 RATED CAP: 1074.2 IEC CLASS: 2 LOSSES (%): 17.5
SITE LATITUDE:   39.42624 LONGITUDE:  -97.57772
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,6.28,207.34
20040101,0020,6.54,218.17
20040101,0030,6.54,215.37
20040101,0040,6.55,210.10
20040101,0050,6.60,204.99
20040101,0100,6.92,224.69
20040101,0110,7.57,285.35
20040101,0120,8.27,356.92
20040101,0130,8.85,422.42
20040101,0140,9.38,495.51
20040101,0150,9.72,539.20
20040101,0200,9.84,549.65
20040101,0210,9.72,514.83
20040101,0220,9.66,503.28
20040101,0230,9.73,518.71
20040101,0240,9.79,549.95
20040101,0250,9.79,548.33
20040101,0300,9.97,554.43
20040101,0310,10.17,597.23
20040101,0320,10.40,636.32
20040101,0330,10.58,659.08
20040101,0340,10.72,683.54
20040101,0350,10.97,718.10
20040101,0400,11.17,748.23
20040101,0410,11.29,756.01
20040101,0420,11.31,759.30
20040101,0430,11.36,776.47
20040101,0440,11.28,774.83
20040101,0450,11.18,744.24
20040101,0500,11.05,736.12
20040101,0510,10.88,735.03
20040101,0520,10.76,692.66
20040101,0530,10.78,704.58
20040101,0540,10.86,713.91
20040101,0550,10.89,724.70
20040101,0600,10.84,730.41
20040101,0610,10.84,729.24
20040101,0620,10.86,736.56
20040101,0630,10.86,740.34
20040101,0640,10.81,738.12
20040101,0650,10.85,745.93
20040101,0700,10.90,754.40
20040101,0710,11.04,741.00
20040101,0720,11.20,746.89
20040101,0730,11.32,760.07
20040101,0740,11.37,758.48
20040101,0750,11.44,764.53
20040101,0800,11.47,769.84
20040101,0810,11.47,861.30
20040101,0820,11.46,861.60
20040101,0830,11.51,865.51
20040101,0840,11.59,872.98
20040101,0850,11.72,871.32
20040101,0900,11.88,883.12
20040101,0910,12.04,887.84
20040101,0920,12.16,893.85
20040101,0930,12.29,898.11
20040101,0940,12.41,841.59
20040101,0950,12.58,846.94
20040101,1000,12.80,851.09
20040101,1010,13.04,854.34
20040101,1020,13.36,857.08
20040101,1030,13.79,858.64
20040101,1040,14.20,858.81
20040101,1050,14.55,859.65
20040101,1100,14.84,860.29
20040101,1110,14.99,859.88
20040101,1120,15.06,858.99
20040101,1130,14.97,858.48
20040101,1140,14.78,866.18
20040101,1150,14.48,866.99
20040101,1200,14.40,867.92
20040101,1210,14.18,868.73
20040101,1220,14.11,870.67
20040101,1230,14.02,872.52
20040101,1240,13.88,873.28
20040101,1250,13.73,874.85
20040101,1300,13.91,856.88
20040101,1310,14.19,858.34
20040101,1320,14.20,869.43
20040101,1330,14.16,869.70
20040101,1340,14.02,870.27
20040101,1350,13.89,870.60
20040101,1400,13.72,847.14
20040101,1410,13.45,844.35
20040101,1420,13.14,838.05
20040101,1430,12.81,869.58
20040101,1440,12.46,859.40
20040101,1450,11.93,837.34
20040101,1500,11.34,785.12
20040101,1510,10.73,732.82
20040101,1520,10.36,687.30
20040101,1530,10.14,649.00
20040101,1540,10.02,618.07
20040101,1550,9.85,606.51
20040101,1600,9.69,576.65
20040101,1610,9.42,540.25
20040101,1620,9.20,494.08
20040101,1630,8.89,452.18
20040101,1640,8.60,400.02
20040101,1650,8.31,364.31
20040101,1700,8.14,335.49
20040101,1710,7.92,305.63
20040101,1720,7.66,275.51
20040101,1730,7.34,233.98
20040101,1740,7.20,208.81
20040101,1750,6.88,176.02
20040101,1800,6.93,183.79
20040101,1810,7.13,192.85
20040101,1820,7.22,196.70
20040101,1830,7.22,192.89
20040101,1840,7.13,176.84
20040101,1850,7.04,167.81
20040101,1900,6.91,133.19
20040101,1910,6.75,124.43
20040101,1920,6.69,124.65
20040101,1930,6.62,106.15
20040101,1940,6.58,103.15
20040101,1950,6.75,112.78
20040101,2000,6.89,126.63
20040101,2010,7.01,126.07
20040101,2020,6.94,115.01
20040101,2030,6.55,78.77
