SITE NUMBER: 00124 RATED CAP:  523.5 IEC CLASS: 2 LOSSES (%): 17.8
SITE LATITUDE:   44.80511 LONGITUDE:  -96.78871
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,9.22,310.05
20040101,0020,9.36,320.23
20040101,0030,9.29,311.30
20040101,0040,9.57,339.42
20040101,0050,9.64,344.96
20040101,0100,9.84,359.20
20040101,0110,9.73,342.79
20040101,0120,9.94,355.86
20040101,0130,10.22,393.98
20040101,0140,10.33,379.99
20040101,0150,10.47,389.95
20040101,0200,10.66,404.45
20040101,0210,10.77,414.41
20040101,0220,10.89,428.95
20040101,0230,11.32,447.49
20040101,0240,11.77,457.78
20040101,0250,12.02,463.51
20040101,0300,11.94,453.84
20040101,0310,11.63,444.90
20040101,0320,11.41,441.59
20040101,0330,11.24,438.61
20040101,0340,11.08,439.64
20040101,0350,11.16,443.39
20040101,0400,11.57,458.76
20040101,0410,11.92,463.73
20040101,0420,12.11,469.02
20040101,0430,12.07,453.02
20040101,0440,11.99,452.52
20040101,0450,11.92,451.81
20040101,0500,11.91,453.61
20040101,0510,11.80,451.77
20040101,0520,11.58,446.10
20040101,0530,11.45,443.16
20040101,0540,11.59,469.86
20040101,0550,11.79,476.05
20040101,0600,11.88,478.30
20040101,0610,11.94,460.25
20040101,0620,11.92,460.69
20040101,0630,11.86,459.57
20040101,0640,11.76,460.58
20040101,0650,11.76,462.15
20040101,0700,11.90,466.30
20040101,0710,11.92,437.23
20040101,0720,11.88,461.96
20040101,0730,11.68,459.73
20040101,0740,11.49,449.89
20040101,0750,11.39,445.46
20040101,0800,11.39,447.68
20040101,0810,11.38,440.31
20040101,0820,11.44,447.20
20040101,0830,11.70,455.64
20040101,0840,12.01,454.01
20040101,0850,12.39,478.95
20040101,0900,12.78,484.46
20040101,0910,13.07,485.64
20040101,0920,13.24,485.87
20040101,0930,13.45,486.87
20040101,0940,13.64,487.73
20040101,0950,13.73,488.40
20040101,1000,13.82,488.69
20040101,1010,13.82,489.65
20040101,1020,13.82,469.54
20040101,1030,13.75,463.38
20040101,1040,13.73,463.46
20040101,1050,13.74,463.79
20040101,1100,13.82,464.73
20040101,1110,13.95,465.53
20040101,1120,13.92,486.24
20040101,1130,13.78,486.19
20040101,1140,13.69,486.36
20040101,1150,13.64,485.87
20040101,1200,13.42,487.04
20040101,1210,13.04,498.23
20040101,1220,12.78,499.81
20040101,1230,12.51,479.05
20040101,1240,12.20,478.20
20040101,1250,11.98,477.49
20040101,1300,11.72,474.46
20040101,1310,11.59,469.16
20040101,1320,11.58,466.82
20040101,1330,11.57,461.80
20040101,1340,11.49,460.37
20040101,1350,11.64,460.30
20040101,1400,11.77,464.71
20040101,1410,11.91,465.52
20040101,1420,11.87,465.73
20040101,1430,12.03,469.19
20040101,1440,12.13,468.45
20040101,1450,12.24,470.67
20040101,1500,12.46,472.35
20040101,1510,12.74,472.93
20040101,1520,12.84,473.40
20040101,1530,12.59,470.43
20040101,1540,11.90,465.57
20040101,1550,11.31,451.55
20040101,1600,11.09,441.73
20040101,1610,11.36,451.64
20040101,1620,11.92,460.51
20040101,1630,12.28,468.63
20040101,1640,12.76,473.65
20040101,1650,13.15,481.61
20040101,1700,13.68,497.21
20040101,1710,14.07,497.29
20040101,1720,14.21,465.29
20040101,1730,14.09,465.00
20040101,1740,13.90,464.66
20040101,1750,14.08,464.56
20040101,1800,14.31,464.32
20040101,1810,14.41,464.08
20040101,1820,14.33,463.03
20040101,1830,14.28,462.06
20040101,1840,14.47,461.85
20040101,1850,14.76,461.49
20040101,1900,15.22,461.39
20040101,1910,15.45,460.24
20040101,1920,15.47,457.79
20040101,1930,15.51,487.76
20040101,1940,15.50,483.56
20040101,1950,15.10,481.06
20040101,2000,14.48,478.38
20040101,2010,14.54,475.60
20040101,2020,14.63,471.84
20040101,2030,14.47,467.59
20040101,2040,14.39,464.34
20040101,2050,14.19,460.10
20040101,2100,14.07,458.16
20040101,2110,14.58,458.49
20040101,2120,14.96,457.54
20040101,2130,15.16,456.30
20040101,2140,15.31,454.11
20040101,2150,15.59,452.47
20040101,2200,15.79,451.71
20040101,2210,16.01,441.29
20040101,2220,16.01,441.31
20040101,2230,16.12,445.37
20040101,2240,15.89,446.42
20040101,2250,15.28,446.62
20040101,2300,14.87,446.85
20040101,2310,14.71,448.13
20040101,2320,14.48,431.35
20040101,2330,14.24,442.14
20040101,2340,14.05,439.06
20040101,2350,13.89,434.84
20040102,0000,13.80,438.05
20040102,0010,13.85,442.38
20040102,0020,13.87,447.27
20040102,0030,13.86,449.10
20040102,0040,13.80,451.68
20040102,0050,13.76,454.69
20040102,0100,13.88,454.71
20040102,0110,14.16,452.45
20040102,0120,14.37,453.62
20040102,0130,14.56,452.82
20040102,0140,14.36,450.77
20040102,0150,14.03,448.35
20040102,0200,13.61,440.91
20040102,0210,13.34,439.46
20040102,0220,13.20,438.24
20040102,0230,13.06,435.30
20040102,0240,12.96,432.27
20040102,0250,13.00,437.52
20040102,0300,13.38,439.15
20040102,0310,13.62,439.64
20040102,0320,13.89,440.87
20040102,0330,14.12,440.97
20040102,0340,14.18,440.62
20040102,0350,14.03,439.01
20040102,0400,13.55,434.31
20040102,0410,12.99,428.66
20040102,0420,12.35,417.95
20040102,0430,11.86,403.37
20040102,0440,11.30,381.33
20040102,0450,10.62,347.76
20040102,0500,10.01,309.02
20040102,0510,9.39,265.13
20040102,0520,8.79,222.77
20040102,0530,8.10,177.05
20040102,0540,7.81,158.48
