"file" "distance"
"/home/sat/work/winddata//SITE_00067.CSV" 2.23753304333142
"/home/sat/work/winddata//SITE_00244.CSV" 2.25021372429376
"/home/sat/work/winddata//SITE_00198.CSV" 2.25044633521886
"/home/sat/work/winddata//SITE_00329.CSV" 2.40766410342057
"/home/sat/work/winddata//SITE_00290.CSV" 2.41895828829271
"/home/sat/work/winddata//SITE_00156.CSV" 2.57127175119629
"/home/sat/work/winddata//SITE_00003.CSV" 2.58264781842201
"/home/sat/work/winddata//SITE_00207.CSV" 2.64803757633838
"/home/sat/work/winddata//SITE_00015.CSV" 2.677043753434
"/home/sat/work/winddata//SITE_00157.CSV" 2.68975622176063
"/home/sat/work/winddata//SITE_00328.CSV" 2.79557506758448
"/home/sat/work/winddata//SITE_00066.CSV" 3.0066317000923
"/home/sat/work/winddata//SITE_00258.CSV" 3.05013585861351
"/home/sat/work/winddata//SITE_00142.CSV" 3.10806824836586
"/home/sat/work/winddata//SITE_00049.CSV" 3.21103608282436
"/home/sat/work/winddata//SITE_00113.CSV" 3.59543572168938
"/home/sat/work/winddata//SITE_00261.CSV" 3.59799571931374
"/home/sat/work/winddata//SITE_00083.CSV" 3.63884892141733
"/home/sat/work/winddata//SITE_00171.CSV" 3.67909130916862
"/home/sat/work/winddata//SITE_00243.CSV" 3.7334277355267
"/home/sat/work/winddata//SITE_00074.CSV" 3.79944762233934
"/home/sat/work/winddata//SITE_00039.CSV" 3.80459394082996
"/home/sat/work/winddata//SITE_00101.CSV" 3.86593596616655
"/home/sat/work/winddata//SITE_00068.CSV" 3.87802304177013
"/home/sat/work/winddata//SITE_00201.CSV" 3.91411710363908
"/home/sat/work/winddata//SITE_00170.CSV" 3.99188185909853
"/home/sat/work/winddata//SITE_00103.CSV" 4.09499870565304
"/home/sat/work/winddata//SITE_00127.CSV" 4.11880004421191
"/home/sat/work/winddata//SITE_00326.CSV" 4.12674372048955
"/home/sat/work/winddata//SITE_00069.CSV" 4.1540859552253
"/home/sat/work/winddata//SITE_00289.CSV" 4.23346621141589
"/home/sat/work/winddata//SITE_00029.CSV" 4.24651941893594
"/home/sat/work/winddata//SITE_00247.CSV" 4.25145319111008
"/home/sat/work/winddata//SITE_00096.CSV" 4.2639805999676
"/home/sat/work/winddata//SITE_00242.CSV" 4.26764272221797
"/home/sat/work/winddata//SITE_00161.CSV" 4.28132368756439
"/home/sat/work/winddata//SITE_00217.CSV" 4.33070474963372
"/home/sat/work/winddata//SITE_00308.CSV" 4.33775924911699
"/home/sat/work/winddata//SITE_00266.CSV" 4.34806605860583
"/home/sat/work/winddata//SITE_00126.CSV" 4.42341710948674
"/home/sat/work/winddata//SITE_00303.CSV" 4.4242808701302
"/home/sat/work/winddata//SITE_00269.CSV" 4.48010601014083
"/home/sat/work/winddata//SITE_00225.CSV" 4.49716587807255
"/home/sat/work/winddata//SITE_00245.CSV" 4.5098935733119
"/home/sat/work/winddata//SITE_00110.CSV" 4.52882221810483
"/home/sat/work/winddata//SITE_00111.CSV" 4.53122592032223
"/home/sat/work/winddata//SITE_00223.CSV" 4.59473770255714
"/home/sat/work/winddata//SITE_00054.CSV" 4.60810805942092
"/home/sat/work/winddata//SITE_00158.CSV" 4.61628869045254
"/home/sat/work/winddata//SITE_00130.CSV" 4.64655976185608
"/home/sat/work/winddata//SITE_00095.CSV" 4.66861378510796
"/home/sat/work/winddata//SITE_00310.CSV" 4.68102631982561
"/home/sat/work/winddata//SITE_00160.CSV" 4.70707223170625
"/home/sat/work/winddata//SITE_00035.CSV" 4.76871123635098
"/home/sat/work/winddata//SITE_00180.CSV" 4.8365513662216
"/home/sat/work/winddata//SITE_00076.CSV" 4.85358833484053
"/home/sat/work/winddata//SITE_00320.CSV" 4.90545129623157
"/home/sat/work/winddata//SITE_00259.CSV" 4.92678300405042
"/home/sat/work/winddata//SITE_00149.CSV" 4.97830940706783
"/home/sat/work/winddata//SITE_00085.CSV" 4.99172686517401
"/home/sat/work/winddata//SITE_00162.CSV" 4.99871665763324
"/home/sat/work/winddata//SITE_00044.CSV" 4.99906740202611
"/home/sat/work/winddata//SITE_00317.CSV" 5.06998915233555
"/home/sat/work/winddata//SITE_00141.CSV" 5.09972872553041
"/home/sat/work/winddata//SITE_00088.CSV" 5.14260726686377
"/home/sat/work/winddata//SITE_00080.CSV" 5.14556355043838
"/home/sat/work/winddata//SITE_00309.CSV" 5.18587049250172
"/home/sat/work/winddata//SITE_00292.CSV" 5.25213098516213
"/home/sat/work/winddata//SITE_00202.CSV" 5.26217206712209
"/home/sat/work/winddata//SITE_00108.CSV" 5.26624524192523
"/home/sat/work/winddata//SITE_00272.CSV" 5.27732906687655
"/home/sat/work/winddata//SITE_00040.CSV" 5.31746953721412
"/home/sat/work/winddata//SITE_00128.CSV" 5.43524367255048
"/home/sat/work/winddata//SITE_00183.CSV" 5.43939824219556
"/home/sat/work/winddata//SITE_00275.CSV" 5.4475930937984
"/home/sat/work/winddata//SITE_00273.CSV" 5.48978912983914
"/home/sat/work/winddata//SITE_00177.CSV" 5.53148438124886
"/home/sat/work/winddata//SITE_00176.CSV" 5.56173289560907
"/home/sat/work/winddata//SITE_00226.CSV" 5.58204277952973
"/home/sat/work/winddata//SITE_00270.CSV" 5.60712655153243
"/home/sat/work/winddata//SITE_00274.CSV" 5.67067361264956
"/home/sat/work/winddata//SITE_00248.CSV" 5.75793094048549
"/home/sat/work/winddata//SITE_00229.CSV" 5.78403291451561
"/home/sat/work/winddata//SITE_00228.CSV" 5.9284819736
"/home/sat/work/winddata//SITE_00164.CSV" 6.18444713041514
"/home/sat/work/winddata//SITE_00143.CSV" 6.34991325935245
"/home/sat/work/winddata//SITE_00318.CSV" 6.55004537636955
"/home/sat/work/winddata//SITE_00070.CSV" 6.57093191198935
"/home/sat/work/winddata//SITE_00132.CSV" 6.70960928991399
"/home/sat/work/winddata//SITE_00181.CSV" 6.71808180244927
"/home/sat/work/winddata//SITE_00231.CSV" 6.75348939945122
"/home/sat/work/winddata//SITE_00250.CSV" 6.78389248355986
"/home/sat/work/winddata//SITE_00174.CSV" 6.90449118690871
"/home/sat/work/winddata//SITE_00152.CSV" 6.91922564254846
"/home/sat/work/winddata//SITE_00267.CSV" 7.00423374164512
"/home/sat/work/winddata//SITE_00107.CSV" 7.00434150168309
"/home/sat/work/winddata//SITE_00271.CSV" 7.01654777577265
"/home/sat/work/winddata//SITE_00146.CSV" 7.04500850866769
"/home/sat/work/winddata//SITE_00205.CSV" 7.05158407483737
"/home/sat/work/winddata//SITE_00220.CSV" 7.06977796157701
"/home/sat/work/winddata//SITE_00199.CSV" 7.12345313432327
"/home/sat/work/winddata//SITE_00263.CSV" 7.19932147539614
"/home/sat/work/winddata//SITE_00264.CSV" 7.20345910647101
"/home/sat/work/winddata//SITE_00061.CSV" 7.30617440257212
"/home/sat/work/winddata//SITE_00017.CSV" 7.34328566439439
"/home/sat/work/winddata//SITE_00114.CSV" 7.4019114618928
"/home/sat/work/winddata//SITE_00204.CSV" 7.43487705765873
"/home/sat/work/winddata//SITE_00159.CSV" 7.44438845607885
"/home/sat/work/winddata//SITE_00050.CSV" 7.44807298315478
"/home/sat/work/winddata//SITE_00022.CSV" 7.48015862379937
"/home/sat/work/winddata//SITE_00312.CSV" 7.48147770032766
"/home/sat/work/winddata//SITE_00051.CSV" 7.48509919825382
"/home/sat/work/winddata//SITE_00047.CSV" 7.56376985287099
"/home/sat/work/winddata//SITE_00123.CSV" 7.57867168869322
"/home/sat/work/winddata//SITE_00116.CSV" 7.57946930333516
"/home/sat/work/winddata//SITE_00102.CSV" 7.62158733391543
"/home/sat/work/winddata//SITE_00086.CSV" 7.63651416850647
"/home/sat/work/winddata//SITE_00124.CSV" 7.64687701154531
"/home/sat/work/winddata//SITE_00313.CSV" 7.71674901450734
"/home/sat/work/winddata//SITE_00036.CSV" 7.81851252477094
"/home/sat/work/winddata//SITE_00224.CSV" 7.81964507312832
"/home/sat/work/winddata//SITE_00192.CSV" 7.83079276625299
"/home/sat/work/winddata//SITE_00155.CSV" 7.92486094073581
"/home/sat/work/winddata//SITE_00315.CSV" 7.95850367918494
"/home/sat/work/winddata//SITE_00260.CSV" 7.99030619907023
"/home/sat/work/winddata//SITE_00058.CSV" 8.00697066267262
"/home/sat/work/winddata//SITE_00145.CSV" 8.04175088488198
"/home/sat/work/winddata//SITE_00169.CSV" 8.07096493524784
"/home/sat/work/winddata//SITE_00185.CSV" 8.1041672452202
"/home/sat/work/winddata//SITE_00060.CSV" 8.11197211070774
"/home/sat/work/winddata//SITE_00147.CSV" 8.17546163797495
"/home/sat/work/winddata//SITE_00109.CSV" 8.25609510062112
"/home/sat/work/winddata//SITE_00233.CSV" 8.26734464619082
"/home/sat/work/winddata//SITE_00230.CSV" 8.29938742911789
"/home/sat/work/winddata//SITE_00316.CSV" 8.30258672658708
"/home/sat/work/winddata//SITE_00219.CSV" 8.31362392110685
"/home/sat/work/winddata//SITE_00208.CSV" 8.31561415589974
"/home/sat/work/winddata//SITE_00097.CSV" 8.46039842897485
"/home/sat/work/winddata//SITE_00293.CSV" 8.52315871194477
"/home/sat/work/winddata//SITE_00283.CSV" 8.56329580246414
"/home/sat/work/winddata//SITE_00216.CSV" 8.59308493097212
"/home/sat/work/winddata//SITE_00324.CSV" 8.66073633198702
"/home/sat/work/winddata//SITE_00301.CSV" 8.66607375304412
"/home/sat/work/winddata//SITE_00150.CSV" 8.67095132571969
"/home/sat/work/winddata//SITE_00251.CSV" 8.71153805362177
"/home/sat/work/winddata//SITE_00062.CSV" 8.71698022515252
"/home/sat/work/winddata//SITE_00319.CSV" 8.7687812520384
"/home/sat/work/winddata//SITE_00105.CSV" 8.77642032432928
"/home/sat/work/winddata//SITE_00232.CSV" 8.81453899297065
"/home/sat/work/winddata//SITE_00276.CSV" 8.81720789961312
"/home/sat/work/winddata//SITE_00299.CSV" 8.84023561592111
"/home/sat/work/winddata//SITE_00186.CSV" 8.84928625963699
"/home/sat/work/winddata//SITE_00256.CSV" 8.91485141863846
"/home/sat/work/winddata//SITE_00239.CSV" 8.95724694897936
"/home/sat/work/winddata//SITE_00279.CSV" 8.96620562611633
"/home/sat/work/winddata//SITE_00212.CSV" 8.97895597076854
"/home/sat/work/winddata//SITE_00189.CSV" 9.00582706483975
"/home/sat/work/winddata//SITE_00240.CSV" 9.03737111731615
"/home/sat/work/winddata//SITE_00100.CSV" 9.04453330211128
"/home/sat/work/winddata//SITE_00291.CSV" 9.06012436529433
"/home/sat/work/winddata//SITE_00213.CSV" 9.16786218396089
"/home/sat/work/winddata//SITE_00136.CSV" 9.2357470246483
"/home/sat/work/winddata//SITE_00037.CSV" 9.35758148538927
"/home/sat/work/winddata//SITE_00255.CSV" 9.59320295057391
"/home/sat/work/winddata//SITE_00215.CSV" 9.67212084163551
"/home/sat/work/winddata//SITE_00195.CSV" 9.69920533662424
"/home/sat/work/winddata//SITE_00193.CSV" 9.75742781935896
"/home/sat/work/winddata//SITE_00194.CSV" 9.80328078210556
"/home/sat/work/winddata//SITE_00173.CSV" 10.0552196424743
"/home/sat/work/winddata//SITE_00238.CSV" 10.1998085289921
"/home/sat/work/winddata//SITE_00092.CSV" 10.2546171222333
"/home/sat/work/winddata//SITE_00117.CSV" 10.2626697848562
"/home/sat/work/winddata//SITE_00056.CSV" 10.2727795915078
"/home/sat/work/winddata//SITE_00028.CSV" 10.2831493514244
"/home/sat/work/winddata//SITE_00034.CSV" 10.3430305143367
"/home/sat/work/winddata//SITE_00115.CSV" 10.350033076208
"/home/sat/work/winddata//SITE_00118.CSV" 10.3551785390692
"/home/sat/work/winddata//SITE_00053.CSV" 10.3554452725945
"/home/sat/work/winddata//SITE_00001.CSV" 10.3560366470286
"/home/sat/work/winddata//SITE_00081.CSV" 10.3790590115145
"/home/sat/work/winddata//SITE_00280.CSV" 10.3826616760299
"/home/sat/work/winddata//SITE_00008.CSV" 10.3846886168869
"/home/sat/work/winddata//SITE_00134.CSV" 10.3932188840657
"/home/sat/work/winddata//SITE_00030.CSV" 10.4127432544215
"/home/sat/work/winddata//SITE_00007.CSV" 10.4395188560585
"/home/sat/work/winddata//SITE_00004.CSV" 10.4695462782539
"/home/sat/work/winddata//SITE_00237.CSV" 10.5068640064912
"/home/sat/work/winddata//SITE_00012.CSV" 10.5068859144515
"/home/sat/work/winddata//SITE_00093.CSV" 10.5404348422824
"/home/sat/work/winddata//SITE_00298.CSV" 10.7162119176368
"/home/sat/work/winddata//SITE_00137.CSV" 10.7327778203501
"/home/sat/work/winddata//SITE_00296.CSV" 10.7418970384565
"/home/sat/work/winddata//SITE_00295.CSV" 10.8057495312496
"/home/sat/work/winddata//SITE_00027.CSV" 11.7567984572842
"/home/sat/work/winddata//SITE_00214.CSV" 11.9493927162262
"/home/sat/work/winddata//SITE_00014.CSV" 11.9579243862553
"/home/sat/work/winddata//SITE_00138.CSV" 30.0881484472874
"/home/sat/work/winddata//SITE_00196.CSV" 33.649635337354
"/home/sat/work/winddata//SITE_00063.CSV" 33.9323578474883
"/home/sat/work/winddata//SITE_00006.CSV" 34.101196156572
"/home/sat/work/winddata//SITE_00042.CSV" 34.2859922768468
"/home/sat/work/winddata//SITE_00072.CSV" 35.0090433074327
