SITE NUMBER: 00040 RATED CAP: 1011.4 IEC CLASS: 1 LOSSES (%): 16.9
SITE LATITUDE:   44.45641 LONGITUDE:  -99.17266
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,14.94,919.49
20040101,0020,14.85,912.00
20040101,0030,15.16,946.04
20040101,0040,15.50,950.33
20040101,0050,15.60,953.08
20040101,0100,15.79,949.65
20040101,0110,15.68,950.08
20040101,0120,16.08,949.23
20040101,0130,16.72,947.81
20040101,0140,17.12,946.94
20040101,0150,17.52,944.95
20040101,0200,17.51,943.68
20040101,0210,17.19,942.25
20040101,0220,17.17,940.78
20040101,0230,17.32,939.24
20040101,0240,17.52,937.41
20040101,0250,17.70,935.35
20040101,0300,17.87,934.45
20040101,0310,17.96,933.40
20040101,0320,17.95,933.02
20040101,0330,17.91,932.68
20040101,0340,17.93,932.83
20040101,0350,17.94,933.04
20040101,0400,17.94,933.00
20040101,0410,18.01,933.05
20040101,0420,18.08,933.04
20040101,0430,18.02,933.05
20040101,0440,17.94,901.35
20040101,0450,17.95,901.15
20040101,0500,18.02,901.14
20040101,0510,17.97,900.57
20040101,0520,18.07,900.65
20040101,0530,18.39,901.66
20040101,0540,18.74,902.25
20040101,0550,18.97,902.91
20040101,0600,19.08,903.12
20040101,0610,18.97,909.02
20040101,0620,18.88,908.91
20040101,0630,18.81,907.82
20040101,0640,18.73,906.59
20040101,0650,18.63,905.87
20040101,0700,18.67,905.10
20040101,0710,18.61,904.49
20040101,0720,18.52,903.67
20040101,0730,18.27,885.87
20040101,0740,17.93,921.04
20040101,0750,17.54,920.49
20040101,0800,17.31,921.01
20040101,0810,17.28,921.06
20040101,0820,17.28,920.76
20040101,0830,17.39,921.73
20040101,0840,17.48,922.54
20040101,0850,17.50,923.60
20040101,0900,17.49,924.79
20040101,0910,17.37,925.05
20040101,0920,17.19,898.72
20040101,0930,17.01,898.62
20040101,0940,16.80,942.33
20040101,0950,16.56,941.49
20040101,1000,16.37,941.44
20040101,1010,16.09,940.61
20040101,1020,15.76,939.38
20040101,1030,15.51,937.25
20040101,1040,15.35,896.02
20040101,1050,15.21,897.78
20040101,1100,15.03,904.43
20040101,1110,14.80,885.98
20040101,1120,14.60,883.92
20040101,1130,14.32,879.23
20040101,1140,13.85,871.58
20040101,1150,13.60,860.12
20040101,1200,13.58,869.46
20040101,1210,13.57,875.69
20040101,1220,13.52,875.48
20040101,1230,13.49,877.48
20040101,1240,13.46,880.31
20040101,1250,13.50,884.25
20040101,1300,13.55,906.07
20040101,1310,13.78,916.20
20040101,1320,14.05,921.07
20040101,1330,14.47,924.18
20040101,1340,14.67,921.25
20040101,1350,14.57,915.20
20040101,1400,14.41,910.63
20040101,1410,14.33,909.07
20040101,1420,14.34,908.07
20040101,1430,14.28,906.41
20040101,1440,14.09,900.42
20040101,1450,13.86,892.56
20040101,1500,13.62,886.51
20040101,1510,13.26,874.45
20040101,1520,12.86,853.97
20040101,1530,12.71,841.00
20040101,1540,12.55,824.76
20040101,1550,12.42,805.09
20040101,1600,12.10,775.43
20040101,1610,12.00,767.24
20040101,1620,11.99,754.96
20040101,1630,11.71,723.58
20040101,1640,11.44,686.49
20040101,1650,11.76,721.30
20040101,1700,12.14,755.69
20040101,1710,12.13,749.73
20040101,1720,12.07,753.73
20040101,1730,12.02,734.03
20040101,1740,12.25,755.95
20040101,1750,12.78,804.53
20040101,1800,13.31,857.54
20040101,1810,13.99,893.16
20040101,1820,14.86,918.81
20040101,1830,15.54,926.01
20040101,1840,15.99,928.39
20040101,1850,16.42,924.58
20040101,1900,16.33,909.69
20040101,1910,16.18,903.34
20040101,1920,15.96,894.69
20040101,1930,15.69,881.94
20040101,1940,15.33,869.59
20040101,1950,14.98,854.22
20040101,2000,14.74,850.68
20040101,2010,14.43,833.70
20040101,2020,14.21,826.87
20040101,2030,13.88,800.81
20040101,2040,13.65,773.81
20040101,2050,13.38,757.27
20040101,2100,13.13,730.22
20040101,2110,13.03,725.85
20040101,2120,12.98,708.23
20040101,2130,12.83,700.73
20040101,2140,12.45,662.27
20040101,2150,12.03,608.68
20040101,2200,11.69,590.37
20040101,2210,11.45,567.69
20040101,2220,11.18,533.60
20040101,2230,11.08,529.64
20040101,2240,11.05,523.74
20040101,2250,11.08,525.17
20040101,2300,11.07,527.55
20040101,2310,11.11,502.93
20040101,2320,11.15,505.25
20040101,2330,11.11,495.00
20040101,2340,11.06,490.94
20040101,2350,11.11,496.55
20040102,0000,10.61,448.19
20040102,0010,10.31,409.68
20040102,0020,9.94,375.34
20040102,0030,9.50,332.85
20040102,0040,9.11,293.79
20040102,0050,8.68,278.50
20040102,0100,8.74,281.63
20040102,0110,8.59,264.21
20040102,0120,8.47,253.19
20040102,0130,8.28,229.93
20040102,0140,7.98,201.70
20040102,0150,7.63,168.91
20040102,0200,7.16,133.51
20040102,0210,6.59,91.65
20040102,0220,6.26,70.14
20040102,0230,6.20,60.56
20040102,0240,6.00,41.73
20040102,0250,5.63,18.42
20040102,0300,5.10,5.30
20040102,0310,4.39,5.31
20040102,0320,3.48,5.32
20040102,0330,2.68,5.33
20040102,0340,1.99,5.34
20040102,0350,1.35,5.35
20040102,0400,1.43,5.36
20040102,0410,2.17,10.93
20040102,0420,2.97,18.99
20040102,0430,3.63,25.90
20040102,0440,4.40,43.68
20040102,0450,5.43,80.51
20040102,0500,6.75,150.78
20040102,0510,7.94,245.35
20040102,0520,8.89,342.25
20040102,0530,9.75,437.04
20040102,0540,10.77,568.71
20040102,0550,11.91,698.92
20040102,0600,12.99,791.44
20040102,0610,13.75,833.07
20040102,0620,14.26,856.51
20040102,0630,13.77,823.84
20040102,0640,13.83,835.23
20040102,0650,14.32,858.88
20040102,0700,15.07,884.93
20040102,0710,16.15,930.76
20040102,0720,16.97,939.62
20040102,0730,17.05,945.07
20040102,0740,16.71,948.93
20040102,0750,15.93,948.83
20040102,0800,15.36,953.15
20040102,0810,15.12,958.20
20040102,0820,15.12,961.94
20040102,0830,15.62,970.46
20040102,0840,16.19,981.06
20040102,0850,16.41,981.06
20040102,0900,16.41,981.06
20040102,0910,16.49,981.06
20040102,0920,16.45,974.36
20040102,0930,16.28,975.61
20040102,0940,16.07,974.73
20040102,0950,16.13,976.12
20040102,1000,16.26,977.82
20040102,1010,16.26,978.51
20040102,1020,16.06,978.20
20040102,1030,15.73,944.24
20040102,1040,15.42,942.53
20040102,1050,15.24,941.09
20040102,1100,15.11,940.65
20040102,1110,14.86,931.91
20040102,1120,14.61,930.73
20040102,1130,14.28,924.63
20040102,1140,13.95,916.42
20040102,1150,13.70,904.84
20040102,1200,13.55,902.62
20040102,1210,13.35,900.40
20040102,1220,13.17,897.63
20040102,1230,13.08,903.42
20040102,1240,12.87,908.38
20040102,1250,12.75,960.12
20040102,1300,12.74,957.32
20040102,1310,12.65,947.84
20040102,1320,12.46,929.96
20040102,1330,12.13,907.81
20040102,1340,11.68,854.54
20040102,1350,11.17,803.97
20040102,1400,11.02,783.13
20040102,1410,10.97,777.72
20040102,1420,11.16,790.55
20040102,1430,11.56,831.50
20040102,1440,12.05,874.78
20040102,1450,12.44,905.51
20040102,1500,12.58,913.81
20040102,1510,12.71,918.88
20040102,1520,12.72,911.83
20040102,1530,12.85,912.63
20040102,1540,13.24,937.05
20040102,1550,13.77,924.97
20040102,1600,14.17,943.80
20040102,1610,14.74,961.76
20040102,1620,15.81,975.92
20040102,1630,16.97,981.06
20040102,1640,17.50,981.06
20040102,1650,17.78,981.06
20040102,1700,18.20,981.06
20040102,1710,18.78,981.06
20040102,1720,19.48,981.06
20040102,1730,20.29,981.06
20040102,1740,20.41,981.06
20040102,1750,20.42,964.77
20040102,1800,20.66,966.66
20040102,1810,21.18,967.87
20040102,1820,21.63,968.55
20040102,1830,21.33,967.27
20040102,1840,21.05,981.06
20040102,1850,20.92,981.06
20040102,1900,20.82,928.18
20040102,1910,20.73,929.09
20040102,1920,20.62,981.06
20040102,1930,20.08,981.06
20040102,1940,19.22,981.06
20040102,1950,18.47,973.87
20040102,2000,18.06,974.14
20040102,2010,17.75,974.34
20040102,2020,17.56,974.79
20040102,2030,17.37,974.36
20040102,2040,17.21,973.78
