SITE NUMBER: 00238 RATED CAP:  442.6 IEC CLASS: 2 LOSSES (%): 16.7
SITE LATITUDE:   36.09130 LONGITUDE: -100.10216
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,6.63,147.75
20040101,0020,7.26,169.45
20040101,0030,7.73,182.14
20040101,0040,8.67,230.20
20040101,0050,9.39,273.48
20040101,0100,10.31,320.12
20040101,0110,11.30,364.00
20040101,0120,12.42,380.14
20040101,0130,13.85,383.36
20040101,0140,14.53,379.86
20040101,0150,14.76,378.65
20040101,0200,14.94,378.30
20040101,0210,14.99,378.28
20040101,0220,15.06,378.34
20040101,0230,14.82,378.36
20040101,0240,14.84,378.40
20040101,0250,14.93,378.22
20040101,0300,15.20,370.76
20040101,0310,15.27,372.41
20040101,0320,15.10,373.72
20040101,0330,15.04,375.28
20040101,0340,14.82,376.18
20040101,0350,14.56,376.51
20040101,0400,14.31,376.65
20040101,0410,13.98,375.71
20040101,0420,13.74,375.29
20040101,0430,13.67,375.94
20040101,0440,13.58,376.11
20040101,0450,13.63,391.00
20040101,0500,13.57,391.03
20040101,0510,13.40,389.77
20040101,0520,13.28,389.79
20040101,0530,13.12,389.84
20040101,0540,13.12,388.34
20040101,0550,13.12,388.55
20040101,0600,13.20,389.14
20040101,0610,13.34,389.76
20040101,0620,13.58,390.95
20040101,0630,13.69,390.79
20040101,0640,13.80,391.61
20040101,0650,13.76,391.24
20040101,0700,13.69,390.58
20040101,0710,13.63,390.56
20040101,0720,13.46,389.43
20040101,0730,13.25,388.78
20040101,0740,13.02,387.16
20040101,0750,12.65,383.61
20040101,0800,12.31,378.25
20040101,0810,12.03,374.69
20040101,0820,11.71,365.78
20040101,0830,11.77,363.98
20040101,0840,11.82,365.86
20040101,0850,12.12,368.37
20040101,0900,12.40,372.77
20040101,0910,12.56,373.23
20040101,0920,12.58,369.38
20040101,0930,12.26,360.64
20040101,0940,11.59,342.12
20040101,0950,11.08,321.37
20040101,1000,10.76,303.77
20040101,1010,10.35,276.79
20040101,1020,9.96,257.75
20040101,1030,9.74,230.21
20040101,1040,10.16,262.42
20040101,1050,10.77,275.09
20040101,1100,10.92,283.06
20040101,1110,10.62,264.50
20040101,1120,10.29,243.72
20040101,1130,10.32,251.06
20040101,1140,10.13,236.82
20040101,1150,9.51,199.30
20040101,1200,9.12,175.61
20040101,1210,8.64,139.62
20040101,1220,8.06,110.70
20040101,1230,7.59,91.16
20040101,1240,7.16,70.68
20040101,1250,6.70,57.38
20040101,1300,6.60,57.46
20040101,1310,6.44,57.54
20040101,1320,5.85,57.61
20040101,1330,5.62,57.66
20040101,1340,5.83,61.92
20040101,1350,6.34,74.45
20040101,1400,7.03,98.21
20040101,1410,7.93,134.12
20040101,1420,8.84,176.52
20040101,1430,9.53,219.21
20040101,1440,10.30,263.33
20040101,1450,10.92,301.16
20040101,1500,11.17,312.67
20040101,1510,11.04,307.34
20040101,1520,10.78,297.25
20040101,1530,10.26,272.85
20040101,1540,9.86,262.91
20040101,1550,9.66,253.25
20040101,1600,9.40,234.42
20040101,1610,9.24,237.41
20040101,1620,9.01,212.55
20040101,1630,8.83,206.38
20040101,1640,8.76,198.36
