SITE NUMBER: 00171 RATED CAP: 1018.0 IEC CLASS: 2 LOSSES (%): 16.8
SITE LATITUDE:   47.17159 LONGITUDE: -101.23038
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,17.14,928.84
20040101,0020,16.70,931.47
20040101,0030,16.30,934.48
20040101,0040,16.08,936.19
20040101,0050,16.31,937.57
20040101,0100,16.65,921.21
20040101,0110,16.56,921.64
20040101,0120,16.22,951.70
20040101,0130,15.98,963.98
20040101,0140,15.78,961.44
20040101,0150,15.61,919.55
20040101,0200,15.33,922.33
20040101,0210,14.91,925.80
20040101,0220,14.62,928.71
20040101,0230,14.43,931.48
20040101,0240,14.22,932.78
20040101,0250,14.11,934.31
20040101,0300,13.99,932.97
20040101,0310,13.81,933.21
20040101,0320,13.56,932.68
20040101,0330,13.30,930.03
20040101,0340,13.10,928.68
20040101,0350,12.97,958.48
20040101,0400,12.89,960.80
20040101,0410,12.78,962.03
20040101,0420,12.71,958.92
20040101,0430,12.51,934.01
20040101,0440,12.22,926.43
20040101,0450,11.85,918.83
20040101,0500,11.49,897.53
20040101,0510,11.15,881.46
20040101,0520,10.94,865.75
20040101,0530,10.83,851.69
20040101,0540,10.80,848.93
20040101,0550,10.68,837.98
20040101,0600,10.49,807.32
20040101,0610,10.24,766.60
20040101,0620,9.91,724.73
20040101,0630,9.49,646.38
20040101,0640,9.02,578.89
20040101,0650,8.61,513.35
20040101,0700,8.33,469.03
20040101,0710,8.03,427.59
20040101,0720,7.83,398.07
20040101,0730,7.64,363.99
20040101,0740,7.41,333.01
20040101,0750,7.12,293.86
20040101,0800,6.85,260.91
20040101,0810,6.59,230.56
20040101,0820,6.31,200.77
20040101,0830,6.18,186.17
20040101,0840,6.06,170.43
20040101,0850,5.91,156.51
20040101,0900,5.69,137.13
20040101,0910,5.47,118.57
20040101,0920,5.30,104.82
20040101,0930,5.24,99.20
20040101,0940,5.31,99.89
20040101,0950,5.41,102.28
20040101,1000,5.54,108.32
20040101,1010,5.68,113.78
20040101,1020,5.78,117.64
20040101,1030,5.80,116.03
20040101,1040,5.71,107.62
20040101,1050,5.50,92.55
20040101,1100,5.26,75.12
20040101,1110,4.96,56.42
20040101,1120,4.67,38.11
20040101,1130,4.35,22.26
20040101,1140,4.07,11.15
20040101,1150,3.81,2.76
20040101,1200,3.43,.00
20040101,1210,2.94,.00
20040101,1220,2.38,.00
20040101,1230,2.08,.00
20040101,1240,1.64,.00
20040101,1250,1.14,.00
20040101,1300,1.22,.00
20040101,1310,1.31,.00
20040101,1320,1.48,.00
20040101,1330,1.71,.00
20040101,1340,2.00,.00
20040101,1350,2.10,.00
20040101,1400,2.16,.00
20040101,1410,2.08,.00
20040101,1420,1.96,.00
20040101,1430,1.85,.00
20040101,1440,1.76,.00
20040101,1450,1.64,.00
20040101,1500,1.43,.00
20040101,1510,1.20,.00
20040101,1520,1.11,.00
20040101,1530,1.15,.00
20040101,1540,1.27,.00
20040101,1550,1.39,.00
20040101,1600,1.54,.00
20040101,1610,1.79,.00
20040101,1620,2.37,.00
20040101,1630,3.14,.85
20040101,1640,4.01,22.18
20040101,1650,5.17,71.93
20040101,1700,6.50,161.33
20040101,1710,7.77,288.51
20040101,1720,8.99,452.52
20040101,1730,10.04,611.99
20040101,1740,10.88,731.46
20040101,1750,11.24,774.26
20040101,1800,11.49,814.48
20040101,1810,11.77,833.48
20040101,1820,11.57,813.27
20040101,1830,11.35,792.16
20040101,1840,11.35,800.69
20040101,1850,11.61,839.52
20040101,1900,11.59,844.82
20040101,1910,11.24,828.38
20040101,1920,10.85,797.87
20040101,1930,10.72,790.69
20040101,1940,10.71,792.91
