SITE NUMBER: 00070 RATED CAP: 1100.0 IEC CLASS: 2 LOSSES (%): 16.9
SITE LATITUDE:   42.63107 LONGITUDE:  -98.42776
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,9.12,675.65
20040101,0020,9.44,718.35
20040101,0030,9.74,758.31
20040101,0040,9.83,775.13
20040101,0050,9.99,809.22
20040101,0100,9.92,783.76
20040101,0110,10.05,821.52
20040101,0120,10.24,834.36
20040101,0130,10.45,869.39
20040101,0140,10.87,921.00
20040101,0150,11.23,959.18
20040101,0200,11.52,964.09
20040101,0210,11.69,977.44
20040101,0220,11.89,986.49
20040101,0230,12.19,999.26
20040101,0240,12.63,1009.17
20040101,0250,12.91,1011.85
20040101,0300,13.08,997.25
20040101,0310,12.99,996.72
20040101,0320,12.93,996.52
20040101,0330,12.87,999.17
20040101,0340,12.81,1011.40
20040101,0350,12.75,1023.90
20040101,0400,12.67,998.85
20040101,0410,12.52,998.61
20040101,0420,12.30,992.72
20040101,0430,12.09,1003.37
20040101,0440,11.85,997.87
20040101,0450,11.77,991.33
20040101,0500,11.73,980.13
20040101,0510,11.62,971.20
20040101,0520,11.46,961.98
20040101,0530,11.32,979.37
20040101,0540,11.23,969.07
20040101,0550,11.05,962.14
20040101,0600,10.88,940.31
20040101,0610,10.78,929.46
20040101,0620,10.86,935.25
20040101,0630,10.89,926.67
20040101,0640,10.81,912.31
20040101,0650,10.77,912.06
20040101,0700,10.77,904.07
20040101,0710,10.81,900.93
20040101,0720,10.81,901.81
20040101,0730,10.72,901.62
20040101,0740,10.73,899.75
20040101,0750,10.76,888.36
20040101,0800,10.77,889.03
20040101,0810,10.83,894.91
20040101,0820,10.91,902.08
20040101,0830,11.10,913.08
20040101,0840,11.32,933.32
20040101,0850,11.47,942.65
20040101,0900,11.60,952.43
20040101,0910,11.67,953.98
20040101,0920,11.73,965.45
20040101,0930,11.82,972.07
20040101,0940,11.87,975.02
20040101,0950,11.88,977.81
20040101,1000,11.94,982.94
20040101,1010,11.85,981.33
20040101,1020,11.77,980.86
20040101,1030,11.78,983.11
20040101,1040,11.70,982.91
20040101,1050,11.61,979.27
20040101,1100,11.24,963.67
20040101,1110,11.07,945.84
20040101,1120,11.05,936.10
20040101,1130,11.22,947.63
20040101,1140,11.42,981.40
20040101,1150,11.15,976.32
20040101,1200,10.80,947.49
20040101,1210,10.40,895.50
20040101,1220,9.95,827.32
20040101,1230,9.54,754.73
20040101,1240,9.14,684.08
20040101,1250,8.69,610.17
20040101,1300,8.70,587.79
20040101,1310,8.69,590.62
20040101,1320,8.73,586.79
20040101,1330,8.90,640.10
20040101,1340,9.12,662.50
20040101,1350,9.28,688.67
20040101,1400,9.23,679.35
20040101,1410,9.14,650.62
20040101,1420,9.32,681.73
20040101,1430,9.58,725.75
20040101,1440,9.90,774.91
20040101,1450,10.09,798.30
20040101,1500,10.19,808.42
20040101,1510,10.32,822.99
20040101,1520,10.16,801.92
20040101,1530,9.94,765.07
20040101,1540,9.82,737.99
20040101,1550,9.83,695.34
20040101,1600,10.20,752.37
20040101,1610,10.47,801.14
20040101,1620,10.60,811.99
20040101,1630,10.79,843.22
20040101,1640,11.22,896.36
20040101,1650,11.75,942.57
20040101,1700,12.20,964.88
20040101,1710,12.40,970.65
20040101,1720,12.29,962.77
20040101,1730,12.20,961.54
20040101,1740,12.25,967.94
20040101,1750,12.45,974.20
20040101,1800,12.54,982.89
20040101,1810,12.57,984.99
20040101,1820,12.59,986.66
20040101,1830,12.57,987.59
20040101,1840,12.52,983.85
20040101,1850,12.31,978.28
20040101,1900,12.04,960.58
20040101,1910,11.96,963.17
20040101,1920,11.89,955.15
20040101,1930,11.57,921.12
20040101,1940,11.06,873.65
20040101,1950,10.50,807.30
20040101,2000,10.20,763.13
20040101,2010,9.86,715.02
20040101,2020,9.67,631.96
20040101,2030,9.31,573.00
20040101,2040,8.98,520.45
20040101,2050,8.75,476.66
20040101,2100,8.67,453.19
20040101,2110,8.56,427.78
20040101,2120,8.52,443.94
20040101,2130,8.56,430.60
20040101,2140,8.43,408.06
20040101,2150,8.25,384.65
20040101,2200,8.09,356.93
20040101,2210,7.97,342.37
20040101,2220,7.98,339.43
20040101,2230,8.30,383.85
20040101,2240,8.67,438.98
20040101,2250,9.02,492.66
20040101,2300,9.28,531.37
20040101,2310,9.52,564.37
20040101,2320,9.52,569.46
20040101,2330,9.53,573.64
20040101,2340,9.73,605.06
20040101,2350,10.06,650.24
20040102,0000,9.73,608.44
20040102,0010,9.41,561.98
20040102,0020,9.05,512.40
20040102,0030,8.70,484.04
20040102,0040,8.25,422.56
20040102,0050,7.95,397.46
20040102,0100,7.94,399.95
20040102,0110,7.86,388.88
20040102,0120,7.82,391.68
20040102,0130,7.69,362.51
20040102,0140,7.30,304.29
20040102,0150,6.56,225.88
20040102,0200,5.62,151.42
20040102,0210,4.76,99.71
20040102,0220,4.30,79.51
20040102,0230,4.44,79.62
20040102,0240,4.65,79.73
20040102,0250,4.77,79.83
20040102,0300,4.83,79.93
20040102,0310,4.88,80.04
20040102,0320,5.22,98.22
20040102,0330,5.84,139.52
20040102,0340,6.74,218.06
20040102,0350,7.80,341.87
20040102,0400,8.64,433.76
20040102,0410,9.38,557.75
20040102,0420,9.91,641.53
20040102,0430,10.44,715.82
20040102,0440,10.94,775.59
20040102,0450,11.31,812.19
20040102,0500,11.52,831.44
20040102,0510,11.85,855.31
20040102,0520,12.24,878.87
20040102,0530,12.53,893.39
20040102,0540,12.70,901.45
20040102,0550,12.68,907.58
20040102,0600,12.58,908.53
20040102,0610,12.37,902.85
20040102,0620,12.28,939.38
20040102,0630,12.53,953.68
20040102,0640,12.84,933.30
20040102,0650,13.25,945.77
20040102,0700,13.61,953.47
20040102,0710,13.98,958.66
20040102,0720,14.35,961.61
20040102,0730,14.61,962.46
20040102,0740,14.85,930.83
20040102,0750,15.28,931.55
20040102,0800,15.69,931.79
20040102,0810,15.89,932.49
20040102,0820,15.84,933.85
20040102,0830,15.74,983.65
20040102,0840,15.51,984.97
20040102,0850,15.31,985.91
20040102,0900,15.31,986.11
20040102,0910,15.34,987.28
20040102,0920,15.47,988.21
20040102,0930,15.57,958.25
20040102,0940,15.79,958.84
20040102,0950,15.81,959.27
20040102,1000,16.01,959.48
20040102,1010,15.93,958.65
20040102,1020,15.66,956.76
20040102,1030,15.28,960.35
20040102,1040,14.80,957.08
20040102,1050,14.35,954.62
20040102,1100,13.88,952.26
20040102,1110,13.39,947.93
20040102,1120,12.93,942.85
20040102,1130,12.53,932.72
20040102,1140,12.34,925.24
20040102,1150,12.14,921.81
20040102,1200,11.63,890.03
20040102,1210,11.09,860.34
20040102,1220,10.49,801.51
20040102,1230,9.96,736.24
20040102,1240,9.45,664.02
20040102,1250,8.89,580.38
20040102,1300,8.60,534.56
20040102,1310,8.70,532.97
20040102,1320,9.18,589.57
20040102,1330,9.67,640.35
20040102,1340,10.19,711.21
20040102,1350,10.68,794.53
20040102,1400,11.19,849.19
20040102,1410,11.53,887.10
20040102,1420,11.88,920.37
20040102,1430,12.22,911.57
20040102,1440,12.21,906.37
20040102,1450,12.06,930.88
20040102,1500,12.18,942.47
20040102,1510,12.31,951.85
20040102,1520,12.47,969.12
20040102,1530,13.00,988.87
20040102,1540,13.25,996.58
20040102,1550,13.26,973.47
20040102,1600,13.19,976.86
20040102,1610,13.19,950.24
20040102,1620,13.36,956.59
20040102,1630,13.52,962.41
20040102,1640,13.63,964.57
20040102,1650,13.61,964.93
20040102,1700,13.66,966.48
20040102,1710,13.76,968.35
20040102,1720,13.93,969.46
20040102,1730,14.27,971.56
20040102,1740,14.69,973.73
20040102,1750,15.04,975.10
20040102,1800,15.16,975.75
20040102,1810,15.30,975.67
20040102,1820,15.30,976.15
20040102,1830,15.14,976.97
20040102,1840,14.69,977.16
20040102,1850,14.15,975.59
20040102,1900,13.64,972.56
20040102,1910,13.38,970.30
20040102,1920,13.30,968.26
20040102,1930,13.04,962.77
20040102,1940,12.67,953.33
20040102,1950,12.47,988.42
20040102,2000,12.31,976.46
20040102,2010,12.06,960.30
20040102,2020,11.99,941.41
20040102,2030,11.90,937.56
20040102,2040,11.76,918.92
20040102,2050,11.37,897.47
20040102,2100,10.96,853.04
20040102,2110,10.82,832.66
20040102,2120,10.88,826.64
20040102,2130,10.98,844.63
20040102,2140,10.99,819.88
20040102,2150,11.05,840.81
20040102,2200,11.05,824.62
20040102,2210,10.97,817.16
20040102,2220,10.74,804.99
20040102,2230,10.63,792.54
20040102,2240,10.68,823.76
20040102,2250,10.61,810.42
20040102,2300,10.42,786.43
20040102,2310,10.32,764.56
20040102,2320,10.28,706.08
20040102,2330,10.23,698.45
20040102,2340,10.30,707.36
20040102,2350,10.48,732.80
20040103,0000,9.89,621.42
20040103,0010,9.54,622.76
20040103,0020,9.04,528.46
20040103,0030,8.54,441.10
20040103,0040,8.09,355.52
20040103,0050,7.54,273.12
20040103,0100,8.00,337.11
20040103,0110,8.45,400.95
20040103,0120,8.90,486.97
20040103,0130,9.43,562.11
20040103,0140,9.69,620.41
20040103,0150,10.23,703.83
20040103,0200,10.79,771.60
20040103,0210,11.52,820.85
20040103,0220,11.67,827.42
20040103,0230,11.68,824.71
20040103,0240,11.46,824.70
20040103,0250,11.25,765.40
20040103,0300,11.17,755.78
20040103,0310,11.47,775.65
20040103,0320,11.73,789.16
20040103,0330,11.87,798.24
20040103,0340,12.10,804.34
20040103,0350,12.37,815.84
20040103,0400,12.58,822.58
20040103,0410,12.68,825.21
20040103,0420,12.65,828.48
20040103,0430,12.52,822.95
20040103,0440,12.28,821.93
20040103,0450,12.17,821.10
20040103,0500,11.95,806.09
20040103,0510,11.39,778.86
20040103,0520,10.90,733.68
20040103,0530,10.55,722.11
20040103,0540,10.23,673.46
20040103,0550,9.72,593.62
20040103,0600,9.16,498.15
20040103,0610,8.60,414.54
20040103,0620,8.32,373.06
20040103,0630,7.99,339.97
20040103,0640,7.56,258.68
20040103,0650,7.14,210.08
20040103,0700,6.79,163.12
20040103,0710,6.68,147.85
20040103,0720,6.72,145.86
20040103,0730,6.66,127.52
20040103,0740,6.62,117.28
20040103,0750,6.62,117.00
20040103,0800,6.65,111.37
20040103,0810,6.69,107.67
20040103,0820,6.83,127.24
20040103,0830,7.09,147.04
20040103,0840,7.36,176.02
20040103,0850,7.61,194.01
20040103,0900,7.75,212.20
20040103,0910,7.67,202.53
20040103,0920,7.40,156.28
20040103,0930,7.16,113.19
20040103,0940,6.86,88.86
20040103,0950,6.63,88.98
20040103,1000,6.41,89.09
20040103,1010,6.19,89.21
20040103,1020,5.89,89.33
20040103,1030,5.68,89.44
20040103,1040,5.45,89.55
20040103,1050,5.19,89.65
20040103,1100,4.84,89.76
20040103,1110,4.53,89.86
20040103,1120,4.28,89.96
20040103,1130,4.07,90.07
20040103,1140,3.91,90.18
20040103,1150,3.75,90.30
20040103,1200,4.03,98.98
20040103,1210,4.27,106.34
20040103,1220,4.52,118.45
20040103,1230,4.80,129.65
20040103,1240,5.10,146.75
20040103,1250,5.37,162.26
20040103,1300,5.90,203.45
20040103,1310,6.19,225.65
20040103,1320,6.19,233.65
