SITE NUMBER: 00233 RATED CAP:  251.2 IEC CLASS: 2 LOSSES (%): 17.7
SITE LATITUDE:   44.27700 LONGITUDE:  -96.21774
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,7.87,112.42
20040101,0020,8.30,120.04
20040101,0030,8.79,135.37
20040101,0040,9.26,150.65
20040101,0050,9.58,158.39
20040101,0100,9.73,165.19
20040101,0110,9.87,174.35
20040101,0120,10.20,180.50
20040101,0130,10.70,196.92
20040101,0140,11.22,206.68
20040101,0150,11.73,214.26
20040101,0200,11.94,214.38
20040101,0210,12.06,218.48
20040101,0220,12.19,219.07
20040101,0230,12.30,220.58
20040101,0240,12.35,224.39
20040101,0250,12.31,224.34
20040101,0300,12.39,221.27
20040101,0310,12.44,221.75
20040101,0320,12.46,216.42
20040101,0330,12.44,217.07
20040101,0340,12.44,216.81
20040101,0350,12.57,212.19
20040101,0400,12.66,228.94
20040101,0410,12.78,229.08
20040101,0420,12.93,230.54
20040101,0430,13.18,226.87
20040101,0440,13.34,227.36
20040101,0450,13.37,227.61
20040101,0500,13.29,227.53
20040101,0510,13.11,227.36
20040101,0520,13.02,227.15
20040101,0530,13.11,220.94
20040101,0540,13.30,221.56
20040101,0550,13.40,221.74
20040101,0600,13.39,221.82
20040101,0610,13.32,215.79
20040101,0620,13.23,215.91
20040101,0630,13.19,215.98
20040101,0640,13.20,216.12
20040101,0650,13.24,227.13
20040101,0700,13.27,227.39
20040101,0710,13.24,220.75
20040101,0720,13.22,213.16
20040101,0730,13.06,212.69
20040101,0740,12.97,212.68
20040101,0750,12.90,212.62
20040101,0800,12.85,212.75
20040101,0810,12.78,212.77
20040101,0820,12.74,212.16
20040101,0830,12.71,212.50
20040101,0840,12.66,211.53
20040101,0850,12.63,212.19
20040101,0900,12.75,212.74
20040101,0910,12.87,213.55
20040101,0920,12.92,213.52
20040101,0930,12.94,213.64
20040101,0940,12.98,214.09
20040101,0950,13.01,214.15
20040101,1000,13.19,231.40
20040101,1010,13.36,232.00
20040101,1020,13.47,232.26
20040101,1030,13.54,232.45
20040101,1040,13.60,232.19
20040101,1050,13.62,232.38
20040101,1100,13.60,232.50
20040101,1110,13.47,218.14
20040101,1120,13.23,217.97
20040101,1130,12.93,217.47
20040101,1140,12.69,217.03
20040101,1150,12.52,225.50
20040101,1200,12.15,224.18
20040101,1210,11.78,214.79
20040101,1220,11.45,214.55
20040101,1230,11.10,211.71
20040101,1240,10.63,203.74
20040101,1250,10.31,197.08
20040101,1300,10.23,195.67
20040101,1310,9.90,181.21
20040101,1320,10.33,193.80
20040101,1330,10.72,202.98
20040101,1340,11.10,213.72
20040101,1350,11.50,216.76
20040101,1400,11.78,220.10
20040101,1410,12.02,221.40
20040101,1420,12.11,223.14
20040101,1430,12.17,221.84
20040101,1440,12.18,222.57
20040101,1450,12.16,231.12
20040101,1500,12.13,229.58
20040101,1510,12.13,231.05
20040101,1520,12.20,230.38
20040101,1530,12.40,232.60
20040101,1540,12.52,233.23
20040101,1550,12.55,233.79
20040101,1600,12.47,233.94
20040101,1610,12.34,233.16
20040101,1620,12.08,224.72
20040101,1630,11.78,223.98
20040101,1640,11.41,223.71
20040101,1650,11.04,217.42
20040101,1700,10.74,206.85
20040101,1710,10.40,203.18
20040101,1720,10.11,186.03
20040101,1730,9.85,178.11
20040101,1740,9.82,177.58
20040101,1750,9.97,185.00
20040101,1800,10.27,188.31
20040101,1810,10.53,195.76
20040101,1820,10.87,206.76
20040101,1830,11.39,214.94
20040101,1840,12.02,218.47
20040101,1850,12.83,221.12
20040101,1900,13.46,225.30
20040101,1910,13.89,224.63
20040101,1920,14.06,226.45
20040101,1930,14.17,225.49
20040101,1940,14.14,223.37
20040101,1950,13.90,222.58
20040101,2000,13.65,222.27
20040101,2010,13.46,221.61
20040101,2020,13.21,220.98
20040101,2030,12.90,218.88
20040101,2040,12.53,216.59
20040101,2050,12.05,208.45
20040101,2100,11.42,197.43
20040101,2110,10.90,189.52
20040101,2120,10.45,171.66
20040101,2130,10.02,154.80
20040101,2140,9.71,146.76
20040101,2150,9.47,145.56
20040101,2200,9.37,142.93
20040101,2210,9.42,140.50
20040101,2220,9.58,141.54
20040101,2230,9.78,153.77
20040101,2240,10.10,166.29
20040101,2250,10.46,178.41
20040101,2300,10.88,188.70
20040101,2310,11.31,199.13
20040101,2320,11.69,207.06
20040101,2330,11.98,212.84
20040101,2340,12.28,213.59
20040101,2350,12.55,214.10
20040102,0000,11.97,213.05
20040102,0010,11.46,209.79
20040102,0020,10.79,195.96
20040102,0030,10.23,183.60
20040102,0040,9.78,179.02
20040102,0050,9.04,154.98
20040102,0100,8.37,131.34
20040102,0110,8.38,128.02
20040102,0120,8.47,131.23
20040102,0130,8.82,138.27
20040102,0140,9.28,155.85
20040102,0150,9.50,158.50
20040102,0200,9.41,152.95
20040102,0210,9.64,161.01
20040102,0220,9.98,170.87
20040102,0230,10.12,174.35
20040102,0240,10.46,183.62
20040102,0250,10.58,187.80
20040102,0300,10.58,186.04
20040102,0310,10.21,175.20
20040102,0320,9.93,164.47
20040102,0330,9.68,156.76
20040102,0340,9.56,154.83
20040102,0350,9.66,164.68
20040102,0400,9.54,159.18
20040102,0410,9.45,156.52
20040102,0420,9.44,154.47
20040102,0430,9.58,160.52
20040102,0440,9.75,169.78
20040102,0450,10.03,181.25
20040102,0500,10.15,189.18
20040102,0510,10.23,183.20
20040102,0520,10.41,188.02
20040102,0530,10.76,198.75
20040102,0540,11.14,207.85
20040102,0550,11.61,216.62
20040102,0600,11.83,220.40
20040102,0610,11.83,219.93
20040102,0620,11.95,221.16
20040102,0630,12.16,223.61
20040102,0640,12.23,225.58
20040102,0650,12.20,225.66
20040102,0700,12.11,227.31
20040102,0710,12.07,227.26
20040102,0720,12.07,227.13
20040102,0730,12.18,227.92
20040102,0740,12.55,230.37
20040102,0750,13.10,232.20
20040102,0800,13.67,232.91
20040102,0810,14.26,233.04
20040102,0820,14.94,233.24
20040102,0830,15.51,229.43
20040102,0840,16.06,229.78
20040102,0850,16.61,229.96
20040102,0900,17.05,231.41
20040102,0910,17.07,231.23
20040102,0920,17.11,231.02
20040102,0930,17.19,231.15
20040102,0940,17.13,235.49
20040102,0950,17.04,235.49
20040102,1000,16.80,235.76
20040102,1010,16.45,235.95
20040102,1020,16.13,236.49
20040102,1030,15.88,237.07
20040102,1040,15.69,237.83
20040102,1050,15.54,238.64
20040102,1100,15.42,239.49
20040102,1110,15.25,240.50
20040102,1120,15.10,228.02
20040102,1130,14.88,227.86
20040102,1140,14.71,227.40
20040102,1150,14.56,226.62
20040102,1200,14.26,225.91
20040102,1210,13.99,235.02
20040102,1220,13.70,235.72
20040102,1230,13.44,235.00
20040102,1240,13.14,234.75
20040102,1250,12.84,234.48
20040102,1300,13.25,230.27
20040102,1310,13.59,230.53
20040102,1320,13.93,229.91
20040102,1330,14.41,227.55
20040102,1340,14.72,226.83
20040102,1350,14.29,226.26
20040102,1400,13.16,224.92
20040102,1410,11.95,215.94
20040102,1420,11.06,205.60
20040102,1430,10.79,201.67
20040102,1440,10.85,206.04
20040102,1450,11.11,210.87
20040102,1500,11.49,214.24
20040102,1510,11.93,218.06
20040102,1520,12.14,220.39
20040102,1530,12.29,220.65
20040102,1540,12.46,221.22
20040102,1550,12.72,227.22
20040102,1600,12.94,228.42
20040102,1610,13.08,228.58
20040102,1620,13.15,228.83
20040102,1630,13.00,228.41
20040102,1640,12.66,227.67
20040102,1650,12.43,226.97
20040102,1700,12.47,226.62
20040102,1710,12.54,226.40
20040102,1720,12.45,226.69
20040102,1730,12.16,224.78
20040102,1740,11.97,228.29
20040102,1750,11.82,225.29
20040102,1800,11.74,222.62
20040102,1810,11.77,225.26
20040102,1820,11.97,226.75
20040102,1830,12.19,226.65
20040102,1840,12.56,228.10
20040102,1850,13.02,227.96
20040102,1900,13.41,228.98
20040102,1910,13.94,229.33
20040102,1920,14.68,229.58
20040102,1930,15.42,222.08
20040102,1940,16.00,221.77
20040102,1950,16.39,216.72
20040102,2000,16.61,216.21
20040102,2010,16.76,215.73
20040102,2020,16.94,215.21
20040102,2030,16.95,214.19
20040102,2040,16.88,205.38
20040102,2050,16.67,204.94
20040102,2100,16.40,216.11
20040102,2110,16.22,216.16
20040102,2120,16.07,216.45
20040102,2130,16.18,227.30
20040102,2140,16.26,227.72
20040102,2150,16.25,228.18
20040102,2200,16.17,228.50
20040102,2210,16.01,228.93
20040102,2220,15.63,229.55
20040102,2230,15.38,230.22
20040102,2240,15.37,230.80
20040102,2250,15.24,231.19
20040102,2300,15.15,231.48
20040102,2310,14.99,231.85
20040102,2320,14.77,231.78
20040102,2330,14.52,230.79
20040102,2340,14.46,222.64
20040102,2350,14.39,221.39
20040103,0000,14.33,220.00
20040103,0010,13.95,218.29
20040103,0020,13.66,216.72
20040103,0030,13.63,216.22
20040103,0040,13.37,214.91
