SITE NUMBER: 00194 RATED CAP: 1163.8 IEC CLASS: 2 LOSSES (%): 17.1
SITE LATITUDE:   36.19663 LONGITUDE: -100.86420
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,4.90,229.28
20040101,0020,5.44,239.00
20040101,0030,5.92,245.71
20040101,0040,6.53,263.79
20040101,0050,7.35,326.44
20040101,0100,8.12,401.81
20040101,0110,8.60,450.23
20040101,0120,9.72,623.43
20040101,0130,11.11,828.70
20040101,0140,11.89,898.84
20040101,0150,12.11,906.28
20040101,0200,12.49,926.02
20040101,0210,13.01,949.92
20040101,0220,13.34,962.22
20040101,0230,13.19,964.81
20040101,0240,13.28,969.23
20040101,0250,13.44,971.21
20040101,0300,13.51,934.75
20040101,0310,13.39,938.95
20040101,0320,12.97,939.48
20040101,0330,12.74,941.53
20040101,0340,12.58,942.72
20040101,0350,12.65,948.68
20040101,0400,12.87,956.68
20040101,0410,13.06,955.24
20040101,0420,13.27,959.54
20040101,0430,13.39,960.58
20040101,0440,13.51,961.55
20040101,0450,13.70,962.09
20040101,0500,13.68,1014.15
20040101,0510,13.57,1013.60
20040101,0520,13.61,1013.17
20040101,0530,13.65,1012.89
20040101,0540,13.76,1012.64
20040101,0550,13.86,943.61
20040101,0600,13.94,943.36
20040101,0610,13.89,942.11
20040101,0620,13.81,942.17
20040101,0630,13.73,940.75
20040101,0640,13.76,940.70
20040101,0650,13.73,938.03
20040101,0700,13.64,935.07
20040101,0710,13.53,932.53
20040101,0720,13.35,927.32
20040101,0730,13.37,952.33
20040101,0740,13.51,953.65
20040101,0750,13.58,954.69
20040101,0800,13.67,967.28
20040101,0810,13.82,966.99
20040101,0820,13.71,964.93
20040101,0830,13.54,961.35
20040101,0840,13.14,950.20
20040101,0850,12.64,929.64
20040101,0900,12.27,914.53
20040101,0910,12.01,891.15
20040101,0920,11.92,887.14
20040101,0930,11.89,890.54
20040101,0940,11.75,864.73
20040101,0950,11.68,843.35
20040101,1000,11.57,834.79
20040101,1010,11.17,787.16
20040101,1020,11.04,778.79
20040101,1030,11.28,787.42
20040101,1040,11.61,817.32
20040101,1050,11.48,791.92
20040101,1100,11.07,724.72
20040101,1110,10.82,668.82
20040101,1120,10.76,679.21
20040101,1130,10.65,665.16
20040101,1140,10.78,692.07
20040101,1150,10.91,713.78
20040101,1200,10.86,704.41
20040101,1210,10.79,644.65
20040101,1220,10.75,658.30
20040101,1230,10.73,656.30
20040101,1240,10.71,648.05
20040101,1250,10.66,645.67
20040101,1300,10.91,679.79
20040101,1310,11.00,696.35
20040101,1320,10.77,670.77
20040101,1330,10.56,647.91
20040101,1340,10.33,599.12
20040101,1350,10.08,564.16
20040101,1400,9.99,554.78
20040101,1410,10.09,579.92
20040101,1420,10.45,632.74
20040101,1430,10.81,664.68
20040101,1440,10.91,679.03
20040101,1450,10.97,674.43
20040101,1500,11.04,696.52
20040101,1510,11.01,701.09
20040101,1520,10.85,669.89
20040101,1530,10.80,660.65
20040101,1540,10.86,665.37
20040101,1550,10.98,677.82
20040101,1600,11.42,755.25
20040101,1610,11.86,811.02
20040101,1620,12.14,826.46
20040101,1630,12.10,841.32
20040101,1640,12.09,842.46
20040101,1650,12.12,839.72
20040101,1700,11.87,818.88
20040101,1710,11.25,732.07
20040101,1720,10.55,597.81
20040101,1730,9.98,530.79
20040101,1740,9.55,448.76
20040101,1750,9.18,385.42
20040101,1800,8.97,346.93
20040101,1810,8.92,361.95
20040101,1820,8.74,339.81
20040101,1830,8.64,318.74
20040101,1840,8.56,300.70
20040101,1850,8.28,258.34
20040101,1900,7.97,165.28
20040101,1910,7.78,143.53
20040101,1920,7.64,124.83
20040101,1930,7.35,124.71
20040101,1940,6.94,124.60
20040101,1950,6.47,124.49
20040101,2000,5.93,124.38
20040101,2010,5.63,124.27
20040101,2020,5.49,124.16
20040101,2030,5.45,124.06
20040101,2040,5.48,123.94
20040101,2050,5.57,123.80
20040101,2100,5.82,153.00
20040101,2110,6.12,171.97
20040101,2120,6.35,201.02
20040101,2130,6.64,226.90
20040101,2140,6.95,260.30
20040101,2150,7.45,318.21
20040101,2200,8.10,383.42
20040101,2210,8.65,469.81
20040101,2220,9.09,534.53
20040101,2230,9.49,600.90
20040101,2240,9.71,627.29
20040101,2250,9.78,635.83
20040101,2300,9.83,644.65
20040101,2310,9.84,644.25
20040101,2320,9.87,650.24
20040101,2330,9.87,661.91
20040101,2340,9.90,643.77
20040101,2350,10.09,674.00
20040102,0000,9.83,626.89
20040102,0010,9.67,612.56
20040102,0020,9.33,564.71
20040102,0030,9.00,519.97
20040102,0040,8.80,485.87
20040102,0050,8.52,437.51
20040102,0100,8.45,421.85
20040102,0110,8.47,422.00
20040102,0120,9.23,517.19
20040102,0130,10.18,649.07
20040102,0140,10.89,745.42
20040102,0150,11.35,795.62
20040102,0200,11.83,843.78
20040102,0210,12.49,901.95
20040102,0220,13.25,931.98
20040102,0230,13.43,925.36
20040102,0240,13.31,935.05
20040102,0250,13.17,933.32
20040102,0300,13.10,931.84
20040102,0310,12.45,907.05
20040102,0320,11.88,870.66
20040102,0330,11.67,854.57
20040102,0340,11.83,900.54
20040102,0350,12.19,936.17
20040102,0400,12.43,948.69
20040102,0410,12.40,954.12
20040102,0420,12.41,958.52
20040102,0430,12.73,972.96
20040102,0440,13.02,982.55
20040102,0450,13.33,987.42
20040102,0500,13.50,990.21
20040102,0510,13.65,991.64
20040102,0520,13.76,949.14
20040102,0530,13.85,944.77
20040102,0540,13.89,944.96
20040102,0550,13.91,944.59
20040102,0600,14.01,944.51
20040102,0610,14.05,943.71
20040102,0620,13.98,942.41
20040102,0630,13.81,939.42
20040102,0640,13.69,949.09
20040102,0650,13.66,943.42
20040102,0700,13.74,945.62
20040102,0710,13.71,937.55
20040102,0720,13.69,939.42
20040102,0730,13.52,947.23
20040102,0740,13.53,949.24
20040102,0750,13.93,952.25
20040102,0800,14.16,952.21
20040102,0810,14.01,949.32
20040102,0820,14.26,950.39
20040102,0830,14.82,953.56
20040102,0840,15.55,954.67
20040102,0850,16.04,955.83
20040102,0900,16.11,956.82
20040102,0910,15.91,957.56
20040102,0920,15.48,969.81
20040102,0930,15.02,969.51
20040102,0940,14.39,967.57
20040102,0950,13.85,963.44
20040102,1000,13.48,936.46
20040102,1010,13.15,927.58
20040102,1020,12.83,917.25
20040102,1030,12.56,904.02
20040102,1040,12.34,892.70
20040102,1050,12.19,883.94
20040102,1100,12.15,889.66
20040102,1110,12.19,888.26
20040102,1120,12.25,893.66
20040102,1130,12.21,897.84
20040102,1140,12.21,886.80
20040102,1150,12.20,886.93
20040102,1200,12.30,890.86
20040102,1210,12.31,881.42
20040102,1220,12.32,903.87
20040102,1230,12.48,921.69
20040102,1240,12.51,919.43
20040102,1250,12.56,926.63
20040102,1300,13.08,932.44
20040102,1310,13.47,940.74
20040102,1320,14.50,947.62
20040102,1330,15.57,949.34
20040102,1340,16.19,949.05
20040102,1350,16.63,948.79
20040102,1400,16.86,948.89
20040102,1410,16.83,949.01
20040102,1420,17.05,948.89
20040102,1430,17.09,970.16
20040102,1440,17.48,950.41
20040102,1450,17.74,950.46
20040102,1500,18.04,950.89
20040102,1510,18.08,951.21
20040102,1520,18.11,927.56
20040102,1530,18.17,928.33
20040102,1540,17.72,928.43
20040102,1550,17.61,927.54
20040102,1600,17.27,927.45
20040102,1610,16.84,927.61
20040102,1620,16.52,927.87
20040102,1630,16.22,927.93
20040102,1640,16.09,927.94
20040102,1650,16.40,928.04
20040102,1700,17.20,927.98
20040102,1710,17.56,927.93
20040102,1720,17.51,928.34
20040102,1730,17.05,986.31
20040102,1740,16.94,986.30
20040102,1750,17.39,986.14
20040102,1800,18.11,985.90
20040102,1810,18.73,985.81
20040102,1820,18.59,985.75
20040102,1830,19.16,985.12
20040102,1840,19.89,984.79
20040102,1850,19.74,984.89
20040102,1900,19.52,951.79
20040102,1910,19.54,952.16
20040102,1920,19.23,952.34
20040102,1930,18.34,952.05
20040102,1940,17.75,951.92
20040102,1950,17.19,952.30
20040102,2000,16.73,952.38
20040102,2010,16.50,952.11
20040102,2020,16.31,930.65
20040102,2030,15.98,930.08
20040102,2040,15.61,929.66
20040102,2050,15.04,918.53
20040102,2100,14.41,915.10
20040102,2110,13.68,901.42
20040102,2120,12.97,902.74
20040102,2130,12.50,877.72
20040102,2140,11.96,840.74
20040102,2150,11.49,785.43
20040102,2200,11.01,710.10
20040102,2210,10.42,610.95
20040102,2220,9.78,542.39
20040102,2230,9.43,451.10
20040102,2240,9.36,431.51
20040102,2250,9.34,431.27
20040102,2300,9.27,422.96
