SITE NUMBER: 00170 RATED CAP: 1356.8 IEC CLASS: 2 LOSSES (%): 18.1
SITE LATITUDE:   48.84354 LONGITUDE: -106.31829
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,6.92,332.82
20040101,0020,6.94,328.23
20040101,0030,6.93,325.57
20040101,0040,6.78,310.52
20040101,0050,6.83,319.74
20040101,0100,7.15,354.65
20040101,0110,7.60,415.51
20040101,0120,8.39,541.66
20040101,0130,9.10,664.41
20040101,0140,9.60,754.77
20040101,0150,10.11,878.18
20040101,0200,10.29,916.78
20040101,0210,10.38,943.55
20040101,0220,10.49,968.17
20040101,0230,10.57,982.72
20040101,0240,10.72,998.77
20040101,0250,10.79,1009.87
20040101,0300,10.84,983.43
20040101,0310,10.58,949.11
20040101,0320,10.38,912.14
20040101,0330,10.34,916.26
20040101,0340,10.41,941.91
20040101,0350,10.57,964.17
20040101,0400,10.66,987.75
20040101,0410,10.65,997.87
20040101,0420,10.51,989.39
20040101,0430,10.33,965.83
20040101,0440,10.08,929.06
20040101,0450,9.73,867.66
20040101,0500,9.30,774.64
20040101,0510,8.81,694.95
20040101,0520,8.24,594.59
20040101,0530,7.76,505.57
20040101,0540,7.33,437.68
20040101,0550,6.91,377.60
20040101,0600,6.54,327.98
20040101,0610,6.19,285.87
20040101,0620,5.96,257.19
20040101,0630,5.88,241.62
20040101,0640,5.81,228.61
20040101,0650,5.76,218.79
20040101,0700,5.70,207.68
20040101,0710,5.68,198.67
20040101,0720,5.78,201.51
20040101,0730,5.82,200.33
20040101,0740,5.82,195.27
20040101,0750,5.88,205.58
20040101,0800,6.01,215.53
20040101,0810,6.13,205.06
20040101,0820,6.30,222.58
20040101,0830,6.54,247.25
20040101,0840,6.84,299.70
20040101,0850,7.24,350.94
20040101,0900,7.77,425.89
20040101,0910,8.25,504.48
20040101,0920,8.62,584.41
20040101,0930,8.84,637.32
20040101,0940,8.91,686.10
20040101,0950,8.96,702.00
20040101,1000,9.09,732.80
20040101,1010,9.21,761.56
20040101,1020,9.28,776.52
20040101,1030,9.13,752.70
20040101,1040,8.72,676.41
20040101,1050,8.22,573.14
20040101,1100,7.70,503.66
20040101,1110,7.15,415.90
20040101,1120,6.65,357.24
20040101,1130,6.37,332.14
20040101,1140,6.34,330.60
20040101,1150,6.53,350.59
20040101,1200,6.85,382.01
20040101,1210,7.12,395.82
20040101,1220,7.34,415.79
20040101,1230,7.63,449.80
20040101,1240,8.02,502.47
20040101,1250,8.26,541.22
20040101,1300,8.43,562.66
20040101,1310,8.75,630.16
20040101,1320,9.42,746.46
20040101,1330,10.14,886.25
20040101,1340,10.72,986.63
20040101,1350,11.39,1060.83
20040101,1400,11.93,1106.19
20040101,1410,12.20,1124.35
20040101,1420,12.34,1132.31
20040101,1430,12.55,1144.52
20040101,1440,12.86,1156.74
20040101,1450,13.23,1166.65
20040101,1500,13.40,1172.10
20040101,1510,13.60,1178.08
20040101,1520,13.80,1183.62
20040101,1530,14.23,1189.51
20040101,1540,14.61,1194.30
20040101,1550,14.76,1218.08
20040101,1600,14.72,1222.04
20040101,1610,14.69,1224.61
20040101,1620,14.81,1226.72
20040101,1630,15.01,1228.03
20040101,1640,15.41,1229.31
20040101,1650,15.90,1267.71
20040101,1700,16.28,1266.78
20040101,1710,16.34,1264.79
20040101,1720,16.23,1261.24
20040101,1730,16.12,1256.18
20040101,1740,16.00,1253.52
20040101,1750,15.70,1249.91
20040101,1800,15.20,1245.81
20040101,1810,14.61,1242.21
20040101,1820,14.02,1239.83
20040101,1830,13.43,1234.89
20040101,1840,12.99,1228.66
20040101,1850,12.72,1219.04
20040101,1900,12.39,1195.86
20040101,1910,11.99,1166.77
20040101,1920,11.51,1104.09
20040101,1930,11.02,1028.04
20040101,1940,10.50,928.64
20040101,1950,10.07,859.20
20040101,2000,9.87,827.37
20040101,2010,9.64,784.55
20040101,2020,9.36,724.25
20040101,2030,9.10,647.62
20040101,2040,8.78,571.94
20040101,2050,8.54,518.22
20040101,2100,8.49,497.51
20040101,2110,8.60,475.43
20040101,2120,8.72,492.44
20040101,2130,8.96,534.42
20040101,2140,9.06,537.01
20040101,2150,9.16,557.03
20040101,2200,9.31,566.93
20040101,2210,9.44,588.09
20040101,2220,9.33,559.45
20040101,2230,9.35,609.03
20040101,2240,9.23,576.32
20040101,2250,9.03,494.28
20040101,2300,8.73,443.19
20040101,2310,8.21,354.43
20040101,2320,7.62,268.46
20040101,2330,7.22,204.18
20040101,2340,6.88,157.68
20040101,2350,6.35,110.13
20040102,0000,6.51,121.59
20040102,0010,6.73,139.38
20040102,0020,6.93,153.42
20040102,0030,7.11,165.61
20040102,0040,7.29,189.48
20040102,0050,7.49,204.94
20040102,0100,6.94,142.46
20040102,0110,6.59,101.07
20040102,0120,6.01,43.12
20040102,0130,5.41,43.10
20040102,0140,5.03,43.08
20040102,0150,5.10,43.05
20040102,0200,5.44,54.11
20040102,0210,5.72,66.93
20040102,0220,5.71,60.99
20040102,0230,5.40,42.97
20040102,0240,5.05,42.95
20040102,0250,4.80,42.93
20040102,0300,4.76,42.92
20040102,0310,5.05,58.72
20040102,0320,5.51,88.55
20040102,0330,5.96,123.14
20040102,0340,6.34,155.73
20040102,0350,6.60,180.43
20040102,0400,6.72,187.93
20040102,0410,7.00,223.14
20040102,0420,7.29,258.83
20040102,0430,7.32,257.15
20040102,0440,7.27,262.19
20040102,0450,7.19,252.01
20040102,0500,7.21,259.89
20040102,0510,7.44,289.01
20040102,0520,7.97,376.25
20040102,0530,8.44,446.20
20040102,0540,8.93,523.69
20040102,0550,9.18,573.02
20040102,0600,8.91,519.14
20040102,0610,8.41,451.46
20040102,0620,8.40,455.86
20040102,0630,8.32,435.74
20040102,0640,8.17,435.34
20040102,0650,8.38,464.01
20040102,0700,8.72,517.36
20040102,0710,8.56,490.42
20040102,0720,8.62,510.84
20040102,0730,9.16,589.29
20040102,0740,9.60,660.43
20040102,0750,9.44,645.84
20040102,0800,8.93,559.39
20040102,0810,8.39,465.01
20040102,0820,8.11,422.99
20040102,0830,8.15,421.66
20040102,0840,8.44,462.92
20040102,0850,8.89,535.61
20040102,0900,9.38,617.62
20040102,0910,9.65,653.92
20040102,0920,9.74,664.46
20040102,0930,9.48,672.54
20040102,0940,8.91,561.62
20040102,0950,8.25,422.44
20040102,1000,7.77,349.01
20040102,1010,7.76,338.51
20040102,1020,8.19,393.29
20040102,1030,8.64,448.44
20040102,1040,8.90,479.08
20040102,1050,9.15,524.43
20040102,1100,9.37,543.09
20040102,1110,9.53,572.01
20040102,1120,9.58,587.74
20040102,1130,9.47,561.72
20040102,1140,9.30,559.52
20040102,1150,9.11,535.09
20040102,1200,9.12,516.12
20040102,1210,9.14,522.67
20040102,1220,9.18,508.42
20040102,1230,9.22,513.75
20040102,1240,9.21,499.88
20040102,1250,9.27,503.87
20040102,1300,9.58,562.44
20040102,1310,9.65,577.65
20040102,1320,9.68,588.51
20040102,1330,9.59,576.09
20040102,1340,9.58,570.69
20040102,1350,9.56,561.44
20040102,1400,9.50,545.00
20040102,1410,9.49,556.38
20040102,1420,9.36,503.59
20040102,1430,9.20,491.27
20040102,1440,9.04,466.36
20040102,1450,8.97,440.32
20040102,1500,8.81,431.27
20040102,1510,8.82,426.87
20040102,1520,8.81,438.36
20040102,1530,8.81,450.33
20040102,1540,8.70,434.26
20040102,1550,8.53,399.79
20040102,1600,8.33,357.30
20040102,1610,8.26,332.33
20040102,1620,8.33,366.57
20040102,1630,8.26,345.93
20040102,1640,8.37,374.94
20040102,1650,8.59,430.82
20040102,1700,8.82,451.54
20040102,1710,8.81,461.85
20040102,1720,8.79,464.13
20040102,1730,8.86,470.86
20040102,1740,9.05,511.40
20040102,1750,9.21,519.33
20040102,1800,9.41,559.67
20040102,1810,9.60,600.09
20040102,1820,9.78,619.31
20040102,1830,9.92,668.77
20040102,1840,10.06,672.15
20040102,1850,10.14,715.25
20040102,1900,10.10,708.50
20040102,1910,10.09,687.75
20040102,1920,10.14,711.97
20040102,1930,10.11,698.32
20040102,1940,9.98,677.98
20040102,1950,9.84,677.16
20040102,2000,9.71,627.55
20040102,2010,9.61,625.58
20040102,2020,9.59,614.83
20040102,2030,9.51,588.03
20040102,2040,9.37,611.55
20040102,2050,9.23,580.32
20040102,2100,9.05,516.23
20040102,2110,8.90,477.48
20040102,2120,8.73,416.47
20040102,2130,8.61,391.90
20040102,2140,8.44,430.38
20040102,2150,8.33,418.88
20040102,2200,8.29,393.14
20040102,2210,8.24,388.55
20040102,2220,8.09,358.25
20040102,2230,8.07,352.81
20040102,2240,8.03,345.75
20040102,2250,8.00,332.42
20040102,2300,7.95,320.14
20040102,2310,7.95,304.99
20040102,2320,7.94,303.75
20040102,2330,8.01,317.27
20040102,2340,8.09,328.77
20040102,2350,8.09,336.67
20040103,0000,7.57,260.21
20040103,0010,7.16,213.18
20040103,0020,6.70,177.17
20040103,0030,6.23,137.34
20040103,0040,5.76,105.54
20040103,0050,5.34,80.44
20040103,0100,5.05,56.50
20040103,0110,4.93,42.24
20040103,0120,4.70,40.43
20040103,0130,4.47,40.45
20040103,0140,4.06,40.46
20040103,0150,3.70,40.47
20040103,0200,3.38,40.48
20040103,0210,3.12,40.49
20040103,0220,2.89,40.51
20040103,0230,2.75,40.52
20040103,0240,2.76,40.53
20040103,0250,2.99,44.13
20040103,0300,3.23,52.66
20040103,0310,3.43,63.29
20040103,0320,3.54,70.71
20040103,0330,3.53,71.72
20040103,0340,3.50,73.11
20040103,0350,3.42,72.31
20040103,0400,3.30,72.08
20040103,0410,3.12,70.23
20040103,0420,2.98,68.81
20040103,0430,2.83,66.85
20040103,0440,2.68,65.49
20040103,0450,2.48,64.52
20040103,0500,2.20,63.04
20040103,0510,2.00,61.91
20040103,0520,1.84,60.94
20040103,0530,1.67,60.17
20040103,0540,1.50,59.66
20040103,0550,1.31,59.33
20040103,0600,1.11,59.35
20040103,0610,.94,59.24
20040103,0620,.85,59.11
20040103,0630,.76,58.72
20040103,0640,.73,57.93
20040103,0650,.72,57.42
20040103,0700,.70,56.48
20040103,0710,.68,55.62
20040103,0720,.67,54.36
20040103,0730,.62,53.27
20040103,0740,.63,52.53
20040103,0750,.64,52.04
20040103,0800,.65,51.61
20040103,0810,.66,51.46
20040103,0820,.66,51.26
20040103,0830,.74,50.90
20040103,0840,.90,50.91
20040103,0850,1.13,50.93
20040103,0900,1.35,50.98
20040103,0910,1.53,51.01
20040103,0920,1.59,51.25
20040103,0930,1.57,51.95
20040103,0940,1.58,53.69
20040103,0950,1.59,59.88
20040103,1000,1.64,71.56
20040103,1010,1.65,76.73
20040103,1020,1.67,74.64
20040103,1030,1.65,71.46
20040103,1040,1.61,70.22
20040103,1050,1.58,71.58
20040103,1100,1.60,73.60
20040103,1110,1.66,76.59
20040103,1120,1.71,80.46
20040103,1130,1.81,82.53
20040103,1140,1.94,83.04
20040103,1150,2.09,83.19
20040103,1200,2.38,87.57
20040103,1210,2.70,92.63
20040103,1220,3.06,98.75
20040103,1230,3.36,107.67
20040103,1240,3.68,118.26
20040103,1250,4.00,131.08
20040103,1300,4.38,148.82
20040103,1310,4.58,160.02
20040103,1320,4.73,167.92
20040103,1330,4.69,164.06
20040103,1340,4.51,153.95
20040103,1350,4.35,148.24
20040103,1400,4.11,137.87
20040103,1410,3.92,129.29
20040103,1420,3.63,118.85
20040103,1430,3.54,114.11
20040103,1440,3.53,113.42
20040103,1450,3.74,122.36
20040103,1500,3.87,127.16
20040103,1510,4.06,135.55
20040103,1520,4.02,134.81
20040103,1530,3.90,130.48
20040103,1540,3.81,127.21
20040103,1550,3.70,123.49
20040103,1600,3.49,115.48
20040103,1610,3.31,106.75
20040103,1620,3.22,104.46
20040103,1630,3.00,98.68
20040103,1640,2.98,99.42
20040103,1650,3.12,98.70
20040103,1700,3.33,104.69
20040103,1710,3.35,100.80
20040103,1720,3.36,101.12
20040103,1730,3.44,103.78
20040103,1740,3.57,106.90
20040103,1750,3.74,111.23
20040103,1800,3.88,119.62
20040103,1810,3.98,119.34
20040103,1820,3.98,121.79
20040103,1830,3.99,124.67
20040103,1840,4.01,127.22
20040103,1850,4.05,129.12
20040103,1900,4.03,127.33
20040103,1910,4.11,133.28
20040103,1920,4.15,133.70
20040103,1930,4.14,129.20
20040103,1940,4.11,130.14
20040103,1950,4.11,131.85
20040103,2000,4.19,133.43
20040103,2010,4.17,131.39
20040103,2020,4.23,132.84
20040103,2030,4.28,134.08
20040103,2040,4.40,143.94
20040103,2050,4.55,149.63
20040103,2100,4.74,162.47
20040103,2110,4.93,175.72
20040103,2120,5.08,188.37
20040103,2130,5.26,198.68
20040103,2140,5.43,214.72
20040103,2150,5.55,225.52
20040103,2200,5.61,228.96
20040103,2210,5.63,227.01
20040103,2220,5.54,217.62
20040103,2230,5.55,219.82
20040103,2240,5.59,223.83
20040103,2250,5.66,233.64
20040103,2300,5.72,234.46
20040103,2310,5.88,253.79
20040103,2320,6.01,262.28
20040103,2330,6.13,266.12
20040103,2340,6.27,277.00
20040103,2350,6.38,297.90
20040104,0000,6.41,294.56
20040104,0010,6.43,293.22
20040104,0020,6.48,294.56
20040104,0030,6.35,277.18
20040104,0040,6.55,304.83
20040104,0050,6.53,300.58
20040104,0100,6.30,274.65
20040104,0110,5.73,225.07
20040104,0120,5.12,186.11
20040104,0130,4.55,155.90
20040104,0140,3.79,129.48
20040104,0150,3.43,119.77
20040104,0200,3.13,112.91
20040104,0210,3.02,111.30
20040104,0220,2.73,107.03
20040104,0230,2.69,107.19
20040104,0240,2.78,107.79
20040104,0250,2.99,109.52
20040104,0300,3.28,115.51
20040104,0310,3.44,120.46
20040104,0320,3.64,128.06
20040104,0330,3.77,131.58
20040104,0340,3.92,137.66
20040104,0350,4.08,145.60
20040104,0400,4.20,149.44
20040104,0410,4.44,162.26
20040104,0420,4.71,181.14
20040104,0430,4.95,195.09
20040104,0440,5.16,212.48
20040104,0450,5.35,224.53
20040104,0500,5.55,247.44
20040104,0510,5.70,263.88
20040104,0520,5.80,274.67
20040104,0530,5.74,268.16
20040104,0540,5.66,256.37
20040104,0550,5.65,263.76
20040104,0600,5.78,276.03
20040104,0610,5.86,285.79
20040104,0620,5.93,298.24
20040104,0630,6.08,315.34
20040104,0640,6.12,321.16
20040104,0650,6.10,323.57
20040104,0700,6.09,320.78
20040104,0710,6.18,329.09
20040104,0720,6.31,352.04
20040104,0730,6.42,364.47
20040104,0740,6.59,380.30
20040104,0750,6.81,413.51
20040104,0800,7.00,439.14
20040104,0810,7.12,463.61
20040104,0820,7.18,473.70
20040104,0830,7.20,481.73
20040104,0840,7.17,462.60
20040104,0850,7.13,456.78
20040104,0900,7.09,451.33
20040104,0910,7.03,439.37
20040104,0920,7.01,449.86
20040104,0930,7.07,448.50
20040104,0940,7.07,479.41
20040104,0950,6.98,459.24
20040104,1000,6.86,446.39
20040104,1010,6.77,440.54
