SITE NUMBER: 00051 RATED CAP: 1117.8 IEC CLASS: 1 LOSSES (%): 17.3
SITE LATITUDE:   45.22329 LONGITUDE:  -96.93303
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,8.55,424.23
20040101,0020,8.75,448.53
20040101,0030,8.84,454.87
20040101,0040,8.66,426.40
20040101,0050,8.52,404.65
20040101,0100,8.44,390.24
20040101,0110,8.36,381.24
20040101,0120,8.66,411.85
20040101,0130,9.02,463.16
20040101,0140,9.36,500.02
20040101,0150,9.80,576.65
20040101,0200,10.04,603.34
20040101,0210,10.00,598.32
20040101,0220,10.00,594.87
20040101,0230,10.08,599.98
20040101,0240,10.09,593.40
20040101,0250,10.08,591.88
20040101,0300,10.30,641.90
20040101,0310,10.44,665.32
20040101,0320,10.60,682.25
20040101,0330,10.73,693.76
20040101,0340,10.69,689.79
20040101,0350,10.47,657.80
20040101,0400,10.22,617.91
20040101,0410,10.22,652.52
20040101,0420,10.23,664.29
20040101,0430,10.09,623.57
20040101,0440,9.86,595.85
20040101,0450,9.80,597.11
20040101,0500,10.00,618.98
20040101,0510,10.24,657.88
20040101,0520,10.41,673.34
20040101,0530,10.44,679.48
20040101,0540,10.46,678.41
20040101,0550,10.42,679.99
20040101,0600,10.40,674.88
20040101,0610,10.35,668.77
20040101,0620,10.24,661.02
20040101,0630,10.03,605.10
20040101,0640,9.83,575.53
20040101,0650,9.72,567.30
20040101,0700,9.72,571.44
20040101,0710,9.76,578.43
20040101,0720,9.76,563.11
20040101,0730,9.67,566.16
20040101,0740,9.59,544.17
20040101,0750,9.65,544.78
20040101,0800,9.82,579.76
20040101,0810,9.97,594.24
20040101,0820,10.13,623.91
20040101,0830,10.31,651.83
20040101,0840,10.44,666.07
20040101,0850,10.54,679.92
20040101,0900,10.62,694.49
20040101,0910,10.68,700.35
20040101,0920,10.71,715.50
20040101,0930,10.77,712.67
20040101,0940,10.73,713.22
20040101,0950,10.58,702.75
20040101,1000,10.53,698.65
20040101,1010,10.52,665.46
20040101,1020,10.60,675.86
20040101,1030,10.72,690.99
20040101,1040,10.80,701.09
20040101,1050,10.76,697.06
20040101,1100,10.67,696.14
20040101,1110,10.58,696.99
20040101,1120,10.51,691.32
20040101,1130,10.34,659.60
20040101,1140,10.26,655.03
20040101,1150,10.33,650.49
20040101,1200,10.09,614.91
20040101,1210,9.88,617.30
20040101,1220,9.68,596.21
20040101,1230,9.49,586.81
20040101,1240,9.29,564.04
20040101,1250,9.10,520.45
20040101,1300,8.95,499.60
20040101,1310,8.95,499.23
20040101,1320,9.10,542.99
20040101,1330,9.33,571.37
20040101,1340,9.50,585.66
20040101,1350,9.55,583.86
20040101,1400,9.53,575.09
20040101,1410,9.66,582.70
20040101,1420,9.85,605.24
20040101,1430,10.18,635.85
20040101,1440,10.57,677.55
20040101,1450,10.89,707.59
20040101,1500,11.13,725.89
20040101,1510,11.56,760.79
20040101,1520,12.27,816.38
20040101,1530,13.02,869.49
20040101,1540,13.37,908.42
20040101,1550,13.27,918.60
20040101,1600,12.76,908.40
20040101,1610,11.87,861.47
20040101,1620,10.83,761.84
20040101,1630,10.05,644.90
20040101,1640,9.70,608.35
20040101,1650,9.63,609.12
20040101,1700,9.76,611.54
20040101,1710,9.87,619.28
20040101,1720,9.80,621.92
20040101,1730,10.05,643.94
20040101,1740,10.13,640.57
20040101,1750,10.24,645.09
20040101,1800,10.19,632.81
20040101,1810,10.16,632.81
20040101,1820,10.28,608.01
20040101,1830,10.40,644.78
20040101,1840,10.76,675.33
20040101,1850,11.43,701.89
20040101,1900,12.33,757.46
20040101,1910,13.23,810.90
20040101,1920,14.06,808.59
20040101,1930,14.40,801.50
20040101,1940,14.15,790.78
20040101,1950,13.96,787.22
20040101,2000,14.06,792.80
20040101,2010,14.12,786.36
20040101,2020,13.96,770.83
20040101,2030,13.66,742.95
20040101,2040,13.23,707.63
20040101,2050,12.70,672.52
20040101,2100,12.00,624.77
20040101,2110,11.46,600.36
20040101,2120,11.03,559.07
20040101,2130,10.61,527.44
20040101,2140,10.15,492.28
20040101,2150,10.03,477.72
20040101,2200,10.13,483.82
20040101,2210,10.36,520.01
20040101,2220,10.85,561.81
20040101,2230,11.55,646.59
20040101,2240,12.35,743.42
20040101,2250,13.09,800.16
20040101,2300,13.87,861.24
20040101,2310,14.53,877.52
20040101,2320,14.92,867.08
20040101,2330,14.98,869.95
20040101,2340,14.83,867.38
20040101,2350,14.74,860.39
20040102,0000,14.56,866.38
20040102,0010,14.34,870.91
20040102,0020,14.07,859.80
20040102,0030,13.81,843.73
20040102,0040,13.54,832.48
20040102,0050,13.34,813.08
20040102,0100,13.48,806.79
20040102,0110,13.45,807.85
20040102,0120,13.39,804.30
20040102,0130,13.34,787.47
20040102,0140,13.00,765.61
20040102,0150,12.80,746.59
20040102,0200,12.57,730.25
20040102,0210,12.52,731.48
20040102,0220,12.62,747.25
20040102,0230,12.80,758.54
20040102,0240,13.10,778.67
20040102,0250,13.48,805.97
20040102,0300,14.09,832.09
20040102,0310,14.47,848.91
20040102,0320,14.78,856.47
20040102,0330,14.95,858.46
20040102,0340,14.99,862.16
20040102,0350,15.05,863.07
20040102,0400,15.14,867.07
20040102,0410,15.14,862.78
20040102,0420,14.86,839.78
20040102,0430,14.55,809.14
20040102,0440,14.14,795.28
20040102,0450,13.66,777.76
20040102,0500,13.13,773.91
20040102,0510,12.37,730.31
20040102,0520,11.43,660.65
20040102,0530,10.60,593.21
20040102,0540,10.04,542.39
20040102,0550,9.37,477.11
20040102,0600,8.65,409.60
20040102,0610,8.84,436.26
20040102,0620,9.20,474.55
20040102,0630,9.59,521.94
20040102,0640,10.29,601.90
20040102,0650,10.60,634.45
20040102,0700,11.01,688.41
20040102,0710,11.79,768.73
20040102,0720,12.07,786.12
20040102,0730,11.53,724.41
20040102,0740,11.51,727.02
20040102,0750,11.56,737.58
20040102,0800,11.72,763.64
20040102,0810,12.19,809.48
20040102,0820,13.05,864.08
20040102,0830,13.88,902.80
20040102,0840,13.95,916.76
20040102,0850,14.14,930.92
20040102,0900,14.63,939.25
20040102,0910,14.85,948.13
20040102,0920,14.97,954.80
20040102,0930,14.61,955.43
20040102,0940,14.69,957.09
20040102,0950,14.76,961.26
20040102,1000,14.63,960.94
20040102,1010,14.57,962.60
20040102,1020,14.33,1021.64
20040102,1030,14.43,1022.08
20040102,1040,14.33,1024.17
20040102,1050,13.91,1014.22
20040102,1100,13.67,1002.46
20040102,1110,13.29,950.08
20040102,1120,12.89,913.84
20040102,1130,12.34,870.23
20040102,1140,11.86,829.57
20040102,1150,11.67,823.83
20040102,1200,11.21,768.55
20040102,1210,10.85,707.39
20040102,1220,10.43,651.10
20040102,1230,10.01,584.70
20040102,1240,9.55,540.70
20040102,1250,9.17,503.04
20040102,1300,9.34,516.02
20040102,1310,9.25,502.89
20040102,1320,9.15,495.55
20040102,1330,9.17,488.51
20040102,1340,9.24,495.37
20040102,1350,9.41,541.65
20040102,1400,9.86,619.21
20040102,1410,10.19,651.00
20040102,1420,10.14,632.16
20040102,1430,10.21,645.16
20040102,1440,10.20,648.51
20040102,1450,9.92,595.46
20040102,1500,9.56,558.94
20040102,1510,9.20,499.53
20040102,1520,8.96,487.00
20040102,1530,9.23,522.41
20040102,1540,9.65,582.14
20040102,1550,10.04,626.46
20040102,1600,10.56,700.39
20040102,1610,11.20,778.65
20040102,1620,11.79,838.11
20040102,1630,12.12,883.06
20040102,1640,12.42,914.04
20040102,1650,12.66,880.48
20040102,1700,12.58,912.90
20040102,1710,12.47,912.60
20040102,1720,12.59,923.34
20040102,1730,12.68,931.12
20040102,1740,12.56,923.79
20040102,1750,12.52,919.79
20040102,1800,12.70,930.41
20040102,1810,12.74,916.99
20040102,1820,12.79,881.18
20040102,1830,12.90,864.76
20040102,1840,13.31,881.22
20040102,1850,13.68,908.98
20040102,1900,14.24,947.78
20040102,1910,15.12,984.17
20040102,1920,15.73,1003.12
20040102,1930,16.05,1010.30
20040102,1940,16.27,1012.17
20040102,1950,16.29,1013.22
20040102,2000,16.50,1014.92
20040102,2010,16.69,1016.46
20040102,2020,16.79,1024.67
20040102,2030,17.06,1025.21
20040102,2040,17.40,1025.89
20040102,2050,17.74,1026.05
20040102,2100,17.70,1026.00
20040102,2110,17.72,1026.86
20040102,2120,18.07,1028.30
20040102,2130,18.24,1029.32
20040102,2140,18.57,1030.36
20040102,2150,19.10,1039.78
20040102,2200,19.15,1027.63
20040102,2210,19.13,1027.54
20040102,2220,19.02,1027.76
20040102,2230,19.12,1027.41
20040102,2240,19.26,1027.86
20040102,2250,19.14,1046.65
20040102,2300,18.79,1072.77
20040102,2310,18.48,1073.09
20040102,2320,18.38,1072.93
20040102,2330,18.38,1080.50
20040102,2340,18.27,1079.73
20040102,2350,18.14,1079.88
20040103,0000,17.35,1081.55
20040103,0010,16.40,1082.47
20040103,0020,15.60,1084.27
20040103,0030,14.85,1053.02
20040103,0040,13.97,1034.51
20040103,0050,13.02,1006.22
20040103,0100,13.71,1023.72
20040103,0110,14.72,1061.14
20040103,0120,15.67,1081.27
20040103,0130,16.81,1084.27
20040103,0140,17.32,1084.27
20040103,0150,17.78,1084.27
20040103,0200,18.11,1084.27
20040103,0210,18.39,1084.27
20040103,0220,18.81,1084.27
20040103,0230,18.90,1083.02
20040103,0240,18.94,1083.64
20040103,0250,18.90,1084.27
20040103,0300,19.06,1084.27
20040103,0310,19.16,1084.27
20040103,0320,19.30,1084.27
20040103,0330,19.24,1084.27
20040103,0340,19.18,1084.27
20040103,0350,19.15,1084.27
20040103,0400,19.07,1071.64
20040103,0410,18.64,1072.37
20040103,0420,17.99,1072.60
20040103,0430,17.48,1072.31
20040103,0440,17.04,1071.50
20040103,0450,16.67,1071.40
20040103,0500,16.45,1070.86
20040103,0510,16.28,1084.27
20040103,0520,16.07,1084.27
20040103,0530,15.95,1084.27
20040103,0540,15.78,1084.27
20040103,0550,15.52,1084.27
20040103,0600,15.28,1084.27
20040103,0610,15.00,1084.27
20040103,0620,14.71,1080.73
20040103,0630,14.46,1071.96
20040103,0640,14.36,1062.75
20040103,0650,14.41,1054.97
20040103,0700,14.60,1057.23
20040103,0710,14.73,1048.81
20040103,0720,14.70,1041.50
20040103,0730,14.49,1037.27
20040103,0740,14.22,1024.35
20040103,0750,13.85,1009.56
20040103,0800,13.43,961.35
20040103,0810,12.91,932.69
20040103,0820,12.38,886.43
20040103,0830,11.96,851.36
20040103,0840,11.54,800.03
20040103,0850,11.10,736.10
20040103,0900,10.73,679.01
20040103,0910,10.58,666.38
20040103,0920,10.53,659.71
20040103,0930,10.71,671.66
20040103,0940,10.97,696.89
20040103,0950,11.21,726.81
20040103,1000,11.32,740.43
20040103,1010,11.32,727.68
20040103,1020,11.35,736.43
20040103,1030,11.36,722.55
20040103,1040,11.28,709.52
20040103,1050,11.15,691.55
20040103,1100,11.00,654.81
20040103,1110,10.81,645.84
20040103,1120,10.65,590.54
20040103,1130,10.48,590.25
20040103,1140,10.32,578.15
20040103,1150,10.10,535.63
20040103,1200,10.30,563.45
20040103,1210,10.65,632.13
20040103,1220,10.89,667.74
20040103,1230,11.19,705.65
