SITE NUMBER: 00173 RATED CAP: 1045.8 IEC CLASS: 2 LOSSES (%): 16.7
SITE LATITUDE:   36.13565 LONGITUDE: -100.35410
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,4.57,238.65
20040101,0020,5.09,246.71
20040101,0030,5.68,262.19
20040101,0040,6.58,315.02
20040101,0050,7.52,396.20
20040101,0100,8.77,544.13
20040101,0110,9.86,669.49
20040101,0120,11.29,810.45
20040101,0130,12.86,878.80
20040101,0140,14.17,895.99
20040101,0150,14.96,902.40
20040101,0200,15.54,905.84
20040101,0210,15.81,907.74
20040101,0220,15.79,908.14
20040101,0230,15.25,907.92
20040101,0240,14.91,907.91
20040101,0250,14.75,907.03
20040101,0300,14.78,879.70
20040101,0310,14.89,883.98
20040101,0320,15.01,888.42
20040101,0330,15.31,892.99
20040101,0340,15.50,927.81
20040101,0350,15.64,931.19
20040101,0400,15.69,933.41
20040101,0410,15.49,889.69
20040101,0420,15.26,889.99
20040101,0430,15.14,889.74
20040101,0440,15.02,889.63
20040101,0450,15.10,889.27
20040101,0500,15.05,937.02
20040101,0510,14.96,936.77
20040101,0520,14.97,936.46
20040101,0530,14.89,968.59
20040101,0540,14.89,967.90
20040101,0550,14.86,967.64
20040101,0600,14.88,967.23
20040101,0610,14.92,904.85
20040101,0620,14.96,905.16
20040101,0630,14.91,903.52
20040101,0640,14.92,903.66
20040101,0650,14.81,901.02
20040101,0700,14.58,900.40
20040101,0710,14.19,931.50
20040101,0720,13.69,926.33
20040101,0730,13.24,919.63
20040101,0740,12.86,911.77
20040101,0750,12.51,899.27
20040101,0800,12.33,865.65
20040101,0810,12.33,865.90
20040101,0820,12.25,858.23
20040101,0830,12.35,861.62
20040101,0840,12.29,854.12
20040101,0850,12.17,821.39
20040101,0900,11.93,791.30
20040101,0910,11.67,781.37
20040101,0920,11.56,770.80
20040101,0930,11.44,776.94
20040101,0940,11.41,777.55
20040101,0950,11.28,770.75
20040101,1000,11.21,756.31
20040101,1010,11.41,766.61
20040101,1020,11.79,772.87
20040101,1030,12.08,763.12
20040101,1040,12.28,750.29
20040101,1050,12.76,764.04
20040101,1100,12.75,767.37
20040101,1110,12.58,769.87
20040101,1120,12.36,769.69
20040101,1130,11.97,729.54
20040101,1140,11.22,680.01
20040101,1150,10.49,617.71
20040101,1200,10.06,563.93
20040101,1210,9.57,482.11
20040101,1220,9.11,416.10
20040101,1230,8.62,357.29
20040101,1240,8.17,304.95
20040101,1250,7.66,232.48
20040101,1300,8.20,296.88
20040101,1310,8.46,315.59
20040101,1320,8.38,305.79
20040101,1330,8.60,333.13
20040101,1340,9.02,401.35
20040101,1350,9.64,451.23
20040101,1400,10.27,556.76
20040101,1410,10.86,633.68
20040101,1420,11.27,673.96
20040101,1430,11.42,697.70
20040101,1440,11.60,715.47
20040101,1450,11.87,736.35
20040101,1500,11.88,743.29
20040101,1510,11.67,727.42
20040101,1520,11.29,703.36
20040101,1530,10.80,638.98
20040101,1540,10.27,578.53
20040101,1550,9.98,556.42
20040101,1600,9.95,559.83
20040101,1610,9.77,535.34
20040101,1620,9.51,504.01
20040101,1630,9.47,505.73
20040101,1640,9.60,529.43
20040101,1650,9.91,572.18
20040101,1700,10.37,637.35
20040101,1710,10.77,691.77
20040101,1720,11.27,728.07
20040101,1730,11.76,782.69
20040101,1740,12.06,809.62
20040101,1750,12.02,807.86
20040101,1800,12.04,787.97
20040101,1810,11.98,790.31
20040101,1820,11.60,752.63
20040101,1830,11.18,668.83
20040101,1840,10.69,610.89
20040101,1850,10.12,532.06
20040101,1900,9.92,489.90
20040101,1910,10.11,516.59
20040101,1920,10.20,520.67
20040101,1930,9.93,472.38
20040101,1940,9.44,417.42
20040101,1950,8.73,315.31
20040101,2000,7.95,200.79
20040101,2010,7.40,154.16
20040101,2020,6.99,153.99
20040101,2030,6.78,153.79
20040101,2040,6.80,158.98
20040101,2050,6.83,158.38
