SITE NUMBER: 00269 RATED CAP:  201.1 IEC CLASS: 2 LOSSES (%): 17.5
SITE LATITUDE:   42.54690 LONGITUDE: -100.90918
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,15.84,195.07
20040101,0020,15.92,194.41
20040101,0030,16.21,195.07
20040101,0040,16.12,195.07
20040101,0050,16.10,195.07
20040101,0100,16.05,195.07
20040101,0110,16.09,195.07
20040101,0120,16.06,195.07
20040101,0130,15.71,195.07
20040101,0140,15.38,195.07
20040101,0150,15.37,194.70
20040101,0200,15.43,194.34
20040101,0210,15.46,194.23
20040101,0220,15.41,187.80
20040101,0230,15.38,187.76
20040101,0240,15.30,187.57
20040101,0250,15.08,187.44
20040101,0300,14.92,189.44
20040101,0310,14.95,189.06
20040101,0320,14.95,188.90
20040101,0330,14.65,189.13
20040101,0340,14.37,184.98
20040101,0350,14.64,185.03
20040101,0400,15.01,185.11
20040101,0410,14.82,185.12
20040101,0420,14.56,185.09
20040101,0430,14.41,185.10
20040101,0440,14.30,185.13
20040101,0450,14.36,185.11
20040101,0500,14.52,185.20
20040101,0510,14.49,185.11
20040101,0520,14.37,188.50
20040101,0530,14.04,188.28
20040101,0540,13.64,185.13
20040101,0550,13.48,184.87
20040101,0600,13.44,184.77
20040101,0610,13.41,184.61
20040101,0620,13.24,184.51
20040101,0630,13.06,183.71
20040101,0640,12.84,182.73
20040101,0650,12.86,182.42
20040101,0700,13.12,177.40
20040101,0710,13.27,177.43
20040101,0720,13.15,176.83
20040101,0730,12.88,175.51
20040101,0740,12.75,174.42
20040101,0750,12.71,174.03
20040101,0800,12.37,172.22
20040101,0810,11.63,165.51
20040101,0820,11.00,157.10
20040101,0830,10.95,154.50
20040101,0840,11.12,158.82
20040101,0850,11.17,157.18
20040101,0900,11.02,154.77
20040101,0910,11.36,157.80
20040101,0920,11.68,163.46
20040101,0930,11.55,162.17
20040101,0940,11.11,154.83
20040101,0950,10.54,144.60
20040101,1000,10.90,151.78
20040101,1010,12.10,169.41
20040101,1020,12.43,170.40
20040101,1030,12.33,170.72
20040101,1040,14.04,175.94
20040101,1050,15.15,177.12
20040101,1100,15.17,177.69
20040101,1110,15.45,189.83
20040101,1120,15.44,190.05
20040101,1130,15.05,190.07
20040101,1140,14.99,190.17
20040101,1150,14.96,190.25
20040101,1200,14.83,190.34
20040101,1210,14.96,190.59
20040101,1220,14.82,190.70
20040101,1230,14.72,190.65
20040101,1240,14.78,190.85
20040101,1250,14.70,191.08
20040101,1300,14.67,191.66
20040101,1310,14.52,191.72
20040101,1320,14.36,191.68
20040101,1330,14.42,191.59
20040101,1340,14.05,191.47
20040101,1350,13.75,190.68
20040101,1400,13.89,191.06
20040101,1410,13.91,183.57
20040101,1420,14.21,183.70
20040101,1430,14.98,184.24
20040101,1440,15.31,184.26
20040101,1450,15.73,184.25
20040101,1500,16.02,184.24
20040101,1510,15.95,184.22
20040101,1520,15.89,184.27
20040101,1530,15.77,190.21
20040101,1540,15.74,190.27
20040101,1550,15.84,190.29
20040101,1600,16.14,189.58
20040101,1610,16.05,189.55
20040101,1620,15.86,189.52
20040101,1630,15.49,187.34
20040101,1640,15.02,187.23
20040101,1650,14.54,183.02
20040101,1700,14.24,182.77
20040101,1710,14.24,182.68
20040101,1720,14.35,182.75
20040101,1730,14.39,182.82
20040101,1740,14.49,182.57
20040101,1750,14.51,182.77
20040101,1800,14.45,182.73
20040101,1810,14.16,182.59
20040101,1820,13.85,182.09
20040101,1830,13.71,190.17
20040101,1840,13.56,189.70
20040101,1850,13.30,185.38
20040101,1900,12.98,182.67
20040101,1910,12.70,185.75
20040101,1920,12.30,179.43
20040101,1930,11.47,166.17
