SITE NUMBER: 00136 RATED CAP: 1145.6 IEC CLASS: 1 LOSSES (%): 16.8
SITE LATITUDE:   37.54547 LONGITUDE:  -99.45265
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,6.86,237.46
20040101,0020,7.30,262.88
20040101,0030,7.68,294.13
20040101,0040,8.00,327.03
20040101,0050,8.08,320.34
20040101,0100,8.22,330.17
20040101,0110,8.53,356.54
20040101,0120,9.26,439.88
20040101,0130,9.96,526.51
20040101,0140,10.40,582.31
20040101,0150,10.59,591.43
20040101,0200,10.89,637.05
20040101,0210,11.32,691.70
20040101,0220,11.59,738.07
20040101,0230,11.83,766.75
20040101,0240,12.19,808.92
20040101,0250,12.63,844.90
20040101,0300,13.15,838.13
20040101,0310,13.43,849.06
20040101,0320,13.64,859.72
20040101,0330,13.75,864.83
20040101,0340,13.67,865.19
20040101,0350,13.69,864.47
20040101,0400,13.77,866.68
20040101,0410,13.73,866.30
20040101,0420,13.65,868.16
20040101,0430,13.48,865.50
20040101,0440,13.17,868.33
20040101,0450,12.91,860.51
20040101,0500,12.79,849.46
20040101,0510,12.75,852.16
20040101,0520,12.79,854.76
20040101,0530,12.80,858.17
20040101,0540,12.80,857.60
20040101,0550,12.80,855.99
20040101,0600,12.84,860.13
20040101,0610,12.93,854.90
20040101,0620,13.06,863.82
20040101,0630,13.17,888.38
20040101,0640,13.43,897.54
20040101,0650,13.79,913.83
20040101,0700,14.36,929.49
20040101,0710,14.93,939.40
20040101,0720,15.38,945.10
20040101,0730,15.63,930.82
20040101,0740,15.77,919.34
20040101,0750,15.81,920.28
20040101,0800,15.76,920.70
20040101,0810,15.60,933.30
20040101,0820,15.34,932.53
20040101,0830,15.15,933.41
20040101,0840,14.89,933.27
20040101,0850,14.62,927.55
20040101,0900,14.40,923.53
20040101,0910,14.22,915.81
20040101,0920,14.01,911.06
20040101,0930,13.86,901.03
20040101,0940,13.73,897.46
20040101,0950,13.49,886.10
20040101,1000,13.25,874.81
20040101,1010,12.97,846.13
20040101,1020,12.84,834.84
20040101,1030,12.82,833.75
20040101,1040,12.86,836.66
20040101,1050,13.02,852.96
20040101,1100,13.23,865.58
20040101,1110,13.18,862.47
20040101,1120,12.84,837.05
20040101,1130,12.31,776.35
20040101,1140,11.84,757.44
