SITE NUMBER: 00137 RATED CAP: 1161.6 IEC CLASS: 2 LOSSES (%): 18.3
SITE LATITUDE:   34.87106 LONGITUDE: -102.02295
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,7.16,607.45
20040101,0020,7.84,666.08
20040101,0030,8.59,731.32
20040101,0040,9.57,868.84
20040101,0050,10.32,971.13
20040101,0100,11.00,1047.24
20040101,0110,11.26,1061.07
20040101,0120,11.73,1079.21
20040101,0130,12.23,1100.38
20040101,0140,12.75,1106.19
20040101,0150,13.09,1109.87
20040101,0200,13.38,1114.35
20040101,0210,13.66,1116.39
20040101,0220,13.68,1115.94
20040101,0230,13.56,1126.75
20040101,0240,13.52,1126.75
20040101,0250,13.55,1126.75
20040101,0300,13.69,1126.75
20040101,0310,13.92,1126.75
20040101,0320,13.98,1126.75
20040101,0330,14.07,1126.75
20040101,0340,14.10,1126.75
20040101,0350,14.00,1126.75
20040101,0400,13.81,1126.75
20040101,0410,13.63,1126.75
20040101,0420,13.59,1126.75
20040101,0430,13.69,1126.75
20040101,0440,13.78,1126.75
20040101,0450,13.76,1126.75
20040101,0500,13.55,1126.75
20040101,0510,13.40,1126.75
20040101,0520,13.45,1126.75
20040101,0530,13.50,1126.75
20040101,0540,13.60,1126.75
20040101,0550,13.81,1126.75
20040101,0600,14.00,1126.75
20040101,0610,13.95,1126.75
20040101,0620,13.80,1126.75
20040101,0630,13.49,1126.75
20040101,0640,12.95,1126.75
20040101,0650,12.39,1076.64
20040101,0700,11.76,1040.72
20040101,0710,11.56,1047.43
20040101,0720,11.31,1003.97
20040101,0730,11.79,1058.32
20040101,0740,12.04,1062.50
20040101,0750,11.91,1056.99
20040101,0800,12.87,1096.64
20040101,0810,12.67,1092.29
20040101,0820,11.60,1006.69
20040101,0830,11.26,986.55
20040101,0840,11.89,1047.35
20040101,0850,12.50,1016.95
20040101,0900,12.04,969.89
20040101,0910,11.67,946.75
20040101,0920,11.30,904.72
20040101,0930,11.06,937.37
20040101,0940,10.18,797.39
20040101,0950,9.88,762.72
20040101,1000,10.25,803.76
20040101,1010,10.08,766.90
20040101,1020,9.31,644.29
20040101,1030,8.64,541.57
20040101,1040,8.53,521.42
20040101,1050,8.40,495.95
20040101,1100,8.48,497.49
20040101,1110,8.95,572.04
20040101,1120,9.22,608.67
20040101,1130,9.68,685.45
20040101,1140,10.01,740.10
20040101,1150,10.11,755.74
20040101,1200,10.36,754.31
20040101,1210,10.63,814.90
20040101,1220,10.89,847.29
20040101,1230,11.14,880.04
20040101,1240,11.43,902.12
20040101,1250,11.73,932.78
20040101,1300,12.10,951.85
20040101,1310,12.48,962.16
20040101,1320,12.55,1009.02
20040101,1330,12.79,1022.01
20040101,1340,13.11,1032.55
20040101,1350,13.66,1042.84
20040101,1400,14.18,1047.61
20040101,1410,14.36,1049.49
20040101,1420,14.57,1050.67
20040101,1430,14.88,1050.97
20040101,1440,15.00,1085.57
20040101,1450,14.99,1064.63
20040101,1500,14.79,1064.87
