SITE NUMBER: 00049 RATED CAP:  653.6 IEC CLASS: 2 LOSSES (%): 18.5
SITE LATITUDE:   42.92011 LONGITUDE: -102.29906
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,12.98,614.25
20040101,0020,13.31,617.00
20040101,0030,13.63,615.29
20040101,0040,14.04,623.81
20040101,0050,13.93,623.46
20040101,0100,13.79,620.37
20040101,0110,13.79,619.96
20040101,0120,13.67,592.45
20040101,0130,13.40,580.79
20040101,0140,13.15,569.70
20040101,0150,12.99,560.37
20040101,0200,12.83,575.02
20040101,0210,12.76,564.66
20040101,0220,12.56,543.85
20040101,0230,12.15,529.64
20040101,0240,11.94,510.72
20040101,0250,11.99,523.82
20040101,0300,12.15,525.69
20040101,0310,12.22,550.66
20040101,0320,12.20,547.55
20040101,0330,12.18,512.72
20040101,0340,12.19,516.08
20040101,0350,12.28,543.23
20040101,0400,12.26,543.38
20040101,0410,12.16,537.94
20040101,0420,12.35,551.85
20040101,0430,12.62,558.71
20040101,0440,12.77,566.50
20040101,0450,12.75,570.05
20040101,0500,12.67,564.11
20040101,0510,12.66,565.98
20040101,0520,12.70,566.43
20040101,0530,12.85,575.19
20040101,0540,12.91,575.62
20040101,0550,12.98,579.45
20040101,0600,13.07,584.65
20040101,0610,13.03,581.35
20040101,0620,13.02,583.36
20040101,0630,13.03,583.73
20040101,0640,13.10,581.72
20040101,0650,13.11,580.05
20040101,0700,13.12,581.46
20040101,0710,13.21,585.11
20040101,0720,13.39,586.91
20040101,0730,13.66,588.71
20040101,0740,14.06,590.63
20040101,0750,14.41,591.80
20040101,0800,14.61,591.19
20040101,0810,14.74,590.78
20040101,0820,14.89,590.82
20040101,0830,15.10,607.73
20040101,0840,15.20,608.43
20040101,0850,15.17,590.94
20040101,0900,15.19,592.09
20040101,0910,15.39,593.40
20040101,0920,15.86,595.39
20040101,0930,16.41,597.27
20040101,0940,16.77,597.90
20040101,0950,16.90,598.99
20040101,1000,17.00,600.32
20040101,1010,17.01,601.10
20040101,1020,17.02,601.72
20040101,1030,16.89,604.97
20040101,1040,16.84,604.49
20040101,1050,16.83,605.08
20040101,1100,16.83,606.94
20040101,1110,16.66,608.72
20040101,1120,16.38,609.23
20040101,1130,16.09,608.97
20040101,1140,15.85,608.87
20040101,1150,15.69,586.63
20040101,1200,15.40,586.28
20040101,1210,15.23,595.37
20040101,1220,14.88,595.10
20040101,1230,14.76,595.05
20040101,1240,14.43,601.29
20040101,1250,14.22,601.22
20040101,1300,14.43,602.44
20040101,1310,14.80,603.26
20040101,1320,14.57,603.04
20040101,1330,14.88,603.27
20040101,1340,15.02,603.24
20040101,1350,15.14,602.95
20040101,1400,15.43,602.65
20040101,1410,15.32,602.36
20040101,1420,15.20,602.16
20040101,1430,15.15,601.86
20040101,1440,15.00,601.53
20040101,1450,14.89,601.49
20040101,1500,14.79,599.07
20040101,1510,14.84,599.12
20040101,1520,15.26,599.49
20040101,1530,15.75,600.06
20040101,1540,16.04,600.28
20040101,1550,16.28,600.34
20040101,1600,16.31,600.33
20040101,1610,16.38,604.22
20040101,1620,16.29,604.16
20040101,1630,16.12,604.21
20040101,1640,15.87,604.20
20040101,1650,15.49,604.17
20040101,1700,15.19,603.83
20040101,1710,14.77,603.45
20040101,1720,14.27,602.27
20040101,1730,13.49,592.76
20040101,1740,12.62,582.21
20040101,1750,11.75,553.12
20040101,1800,10.86,496.92
20040101,1810,9.98,420.43
20040101,1820,9.12,342.09
20040101,1830,8.37,276.82
20040101,1840,7.67,222.39
20040101,1850,6.99,176.52
20040101,1900,6.57,148.00
20040101,1910,6.39,137.66
20040101,1920,6.01,119.83
20040101,1930,5.70,103.86
20040101,1940,5.57,94.28
20040101,1950,5.48,85.64
20040101,2000,5.35,78.36
20040101,2010,5.13,66.59
20040101,2020,4.92,53.41
20040101,2030,4.72,38.34
20040101,2040,4.41,26.43
20040101,2050,4.11,26.45
20040101,2100,3.95,26.48
20040101,2110,4.03,26.50
20040101,2120,4.47,30.33
20040101,2130,4.96,43.80
20040101,2140,5.36,56.04
20040101,2150,5.74,66.85
20040101,2200,6.24,83.28
20040101,2210,6.87,115.19
20040101,2220,7.70,169.97
20040101,2230,8.96,267.74
20040101,2240,10.09,375.54
20040101,2250,10.62,431.30
20040101,2300,11.01,470.97
20040101,2310,11.65,514.30
20040101,2320,12.19,532.83
20040101,2330,12.70,548.65
20040101,2340,13.40,560.82
20040101,2350,14.20,566.34
20040102,0000,13.22,568.96
20040102,0010,12.23,561.85
20040102,0020,11.64,539.74
20040102,0030,10.68,480.12
20040102,0040,10.04,429.37
20040102,0050,8.86,346.58
20040102,0100,8.07,282.03
20040102,0110,8.28,297.15
20040102,0120,8.18,280.73
20040102,0130,8.44,290.85
20040102,0140,9.34,357.95
20040102,0150,10.34,442.86
20040102,0200,10.91,487.44
20040102,0210,11.40,515.21
20040102,0220,12.17,550.21
20040102,0230,12.85,559.91
20040102,0240,13.23,559.33
20040102,0250,13.49,558.80
20040102,0300,13.69,567.92
20040102,0310,13.80,579.25
20040102,0320,13.77,577.96
20040102,0330,13.53,573.70
20040102,0340,13.01,565.87
20040102,0350,13.20,567.38
20040102,0400,13.45,571.64
20040102,0410,13.38,520.34
20040102,0420,13.80,570.36
20040102,0430,14.19,574.10
20040102,0440,14.11,574.81
20040102,0450,13.65,545.43
20040102,0500,13.22,540.95
20040102,0510,12.95,536.01
20040102,0520,12.79,535.45
20040102,0530,12.89,538.85
20040102,0540,13.31,544.28
20040102,0550,13.67,549.63
20040102,0600,14.05,549.60
20040102,0610,14.38,551.28
20040102,0620,14.81,552.50
20040102,0630,14.87,552.05
20040102,0640,15.12,552.76
20040102,0650,15.42,552.85
20040102,0700,15.75,553.41
20040102,0710,15.90,554.12
20040102,0720,16.18,554.18
20040102,0730,16.48,553.66
20040102,0740,16.73,581.57
20040102,0750,16.93,581.21
20040102,0800,17.03,580.96
20040102,0810,17.05,581.05
20040102,0820,17.01,581.58
20040102,0830,16.89,582.44
20040102,0840,16.68,582.97
20040102,0850,16.43,576.28
20040102,0900,16.37,577.05
20040102,0910,16.63,577.49
20040102,0920,17.34,577.67
20040102,0930,18.30,578.04
20040102,0940,19.38,578.14
20040102,0950,20.40,568.87
20040102,1000,21.29,568.86
20040102,1010,21.97,568.59
20040102,1020,22.12,567.39
20040102,1030,21.77,565.18
20040102,1040,21.27,575.28
20040102,1050,20.90,574.11
20040102,1100,20.71,573.47
20040102,1110,20.62,572.19
20040102,1120,20.84,599.43
20040102,1130,21.11,599.23
20040102,1140,21.45,599.17
20040102,1150,21.70,599.32
20040102,1200,20.92,602.29
20040102,1210,20.05,605.97
20040102,1220,19.28,611.41
20040102,1230,18.41,617.12
20040102,1240,17.61,622.09
20040102,1250,16.76,627.35
20040102,1300,17.38,627.03
20040102,1310,17.80,625.72
20040102,1320,17.49,624.70
20040102,1330,16.63,624.38
20040102,1340,16.25,624.47
20040102,1350,16.13,624.65
20040102,1400,16.60,624.38
20040102,1410,16.78,624.02
20040102,1420,17.02,623.70
20040102,1430,17.43,568.40
20040102,1440,17.64,568.03
20040102,1450,17.97,567.80
20040102,1500,18.42,567.90
20040102,1510,18.56,589.14
20040102,1520,18.20,589.59
20040102,1530,17.62,590.14
20040102,1540,17.30,590.38
20040102,1550,17.30,590.49
20040102,1600,17.42,590.59
20040102,1610,17.51,590.70
20040102,1620,17.07,590.60
20040102,1630,16.26,590.37
20040102,1640,15.95,590.16
20040102,1650,16.59,590.02
20040102,1700,17.14,589.87
20040102,1710,17.16,589.72
20040102,1720,16.90,589.49
20040102,1730,16.50,589.19
20040102,1740,15.99,605.42
20040102,1750,15.39,605.48
20040102,1800,14.87,605.04
20040102,1810,14.36,603.74
20040102,1820,14.19,576.78
20040102,1830,14.25,578.15
20040102,1840,14.04,574.66
20040102,1850,13.35,568.18
20040102,1900,12.56,550.63
20040102,1910,11.89,555.21
20040102,1920,11.13,509.29
20040102,1930,10.41,439.43
20040102,1940,9.91,396.56
20040102,1950,9.69,393.07
20040102,2000,9.75,390.59
20040102,2010,9.78,391.32
20040102,2020,9.69,380.66
20040102,2030,9.64,372.53
20040102,2040,9.79,359.88
20040102,2050,9.94,387.96
20040102,2100,9.97,385.25
20040102,2110,9.96,375.69
20040102,2120,10.04,379.89
20040102,2130,10.13,385.39
20040102,2140,10.27,405.09
20040102,2150,10.46,416.61
20040102,2200,10.61,435.42
20040102,2210,10.50,423.41
20040102,2220,10.26,397.69
20040102,2230,10.16,378.43
20040102,2240,9.98,357.69
20040102,2250,9.76,346.27
20040102,2300,9.59,342.22
20040102,2310,9.48,321.49
20040102,2320,9.25,302.15
20040102,2330,9.03,266.00
20040102,2340,8.74,246.63
20040102,2350,8.52,239.22
20040103,0000,8.80,251.08
20040103,0010,8.96,245.51
20040103,0020,9.15,252.83
20040103,0030,9.22,259.85
20040103,0040,9.24,268.79
20040103,0050,9.53,285.20
20040103,0100,9.67,292.32
20040103,0110,9.31,262.45
20040103,0120,8.62,205.57
20040103,0130,8.35,182.16
20040103,0140,8.22,171.98
20040103,0150,8.25,182.18
20040103,0200,8.13,172.33
20040103,0210,8.02,166.24
20040103,0220,9.19,257.58
20040103,0230,10.02,316.51
20040103,0240,9.53,265.03
20040103,0250,9.10,248.89
20040103,0300,9.38,272.63
20040103,0310,10.33,358.49
20040103,0320,10.81,380.93
20040103,0330,10.03,327.98
20040103,0340,9.29,236.97
20040103,0350,8.20,164.90
20040103,0400,6.91,83.31
20040103,0410,6.60,53.70
20040103,0420,6.29,43.50
20040103,0430,7.66,109.06
20040103,0440,8.25,171.26
20040103,0450,8.00,140.27
20040103,0500,7.80,130.51
20040103,0510,7.46,110.28
20040103,0520,7.26,88.39
20040103,0530,7.05,72.61
20040103,0540,6.62,49.01
20040103,0550,6.41,30.96
20040103,0600,6.12,20.98
20040103,0610,5.50,20.96
20040103,0620,4.95,20.94
20040103,0630,4.27,20.92
20040103,0640,3.48,20.90
20040103,0650,3.47,20.89
20040103,0700,3.92,24.12
20040103,0710,4.28,26.95
20040103,0720,4.39,27.50
20040103,0730,4.41,25.46
20040103,0740,4.66,32.75
20040103,0750,5.16,47.66
20040103,0800,5.51,54.14
