SITE NUMBER: 00044 RATED CAP: 1006.4 IEC CLASS: 1 LOSSES (%): 16.9
SITE LATITUDE:   41.78535 LONGITUDE: -100.89562
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,9.23,465.50
20040101,0020,9.81,544.60
20040101,0030,10.20,591.37
20040101,0040,10.52,625.50
20040101,0050,10.55,627.24
20040101,0100,10.44,646.18
20040101,0110,10.52,653.91
20040101,0120,10.56,631.84
20040101,0130,10.59,624.37
20040101,0140,10.61,625.91
20040101,0150,10.89,663.21
20040101,0200,10.84,652.73
20040101,0210,10.20,562.18
20040101,0220,9.52,465.45
20040101,0230,9.30,432.87
20040101,0240,9.56,470.81
20040101,0250,10.27,560.30
20040101,0300,11.05,673.39
20040101,0310,11.73,746.89
20040101,0320,12.22,800.71
20040101,0330,12.45,811.59
20040101,0340,12.76,811.30
20040101,0350,12.83,851.77
20040101,0400,12.59,841.88
20040101,0410,12.35,823.07
20040101,0420,12.25,812.40
20040101,0430,12.40,825.48
20040101,0440,12.53,831.41
20040101,0450,12.78,851.13
20040101,0500,13.17,873.17
20040101,0510,13.42,882.67
20040101,0520,13.65,893.30
20040101,0530,13.95,905.34
20040101,0540,14.09,909.28
20040101,0550,14.03,908.31
20040101,0600,13.86,902.74
20040101,0610,13.62,895.23
20040101,0620,13.31,885.63
20040101,0630,12.88,866.05
20040101,0640,12.47,835.44
20040101,0650,12.07,809.10
20040101,0700,11.62,765.12
20040101,0710,11.14,713.00
20040101,0720,10.60,643.28
20040101,0730,10.13,573.19
20040101,0740,9.80,524.55
20040101,0750,9.81,520.70
20040101,0800,10.03,547.37
20040101,0810,10.01,543.80
20040101,0820,9.73,502.14
20040101,0830,9.84,506.05
20040101,0840,9.75,496.05
20040101,0850,9.06,397.36
20040101,0900,8.55,341.41
20040101,0910,8.53,330.91
20040101,0920,8.82,343.69
20040101,0930,9.20,388.17
20040101,0940,9.63,427.07
20040101,0950,10.02,463.84
20040101,1000,10.35,508.81
20040101,1010,10.94,572.10
20040101,1020,11.90,677.45
20040101,1030,12.70,757.65
20040101,1040,13.51,809.65
20040101,1050,14.50,852.74
20040101,1100,15.84,878.69
20040101,1110,17.09,890.13
20040101,1120,17.54,893.44
20040101,1130,16.76,893.43
20040101,1140,15.98,891.42
20040101,1150,15.61,892.25
20040101,1200,15.56,894.30
20040101,1210,15.49,897.65
20040101,1220,15.45,900.89
20040101,1230,15.46,903.24
20040101,1240,15.38,905.85
20040101,1250,15.37,908.14
20040101,1300,15.97,918.61
20040101,1310,16.46,939.33
20040101,1320,16.50,940.44
20040101,1330,16.93,942.87
20040101,1340,17.12,943.82
20040101,1350,17.39,943.97
20040101,1400,17.81,944.04
20040101,1410,17.97,948.68
20040101,1420,18.42,948.66
20040101,1430,18.86,948.65
20040101,1440,18.98,948.47
20040101,1450,19.01,948.61
20040101,1500,18.75,948.77
20040101,1510,18.37,948.69
20040101,1520,17.91,948.83
20040101,1530,17.38,949.24
20040101,1540,17.00,949.27
20040101,1550,16.80,948.75
20040101,1600,16.51,947.72
20040101,1610,16.12,944.75
20040101,1620,15.90,941.24
20040101,1630,15.69,939.81
20040101,1640,15.74,940.28
20040101,1650,15.95,943.24
20040101,1700,16.21,944.21
20040101,1710,16.31,944.76
20040101,1720,16.44,946.13
20040101,1730,16.32,944.85
20040101,1740,15.91,941.72
20040101,1750,15.56,938.12
20040101,1800,15.25,895.02
20040101,1810,14.85,887.07
20040101,1820,14.35,873.83
20040101,1830,13.93,856.86
20040101,1840,13.66,846.34
20040101,1850,13.54,853.86
20040101,1900,13.49,856.45
20040101,1910,13.40,848.58
20040101,1920,13.42,845.16
20040101,1930,13.22,824.17
20040101,1940,12.92,794.27
20040101,1950,12.51,755.37
20040101,2000,12.07,703.95
20040101,2010,11.59,649.50
20040101,2020,11.17,595.36
20040101,2030,10.91,558.43
20040101,2040,10.81,523.68
20040101,2050,10.53,484.31
20040101,2100,9.98,408.91
20040101,2110,9.45,354.79
20040101,2120,9.07,303.76
20040101,2130,8.77,274.96
20040101,2140,8.28,228.90
20040101,2150,7.72,175.64
20040101,2200,7.20,137.81
20040101,2210,7.02,125.50
20040101,2220,7.03,122.72
20040101,2230,7.06,127.61
20040101,2240,6.81,112.87
20040101,2250,6.42,91.40
20040101,2300,6.07,70.94
20040101,2310,5.99,66.76
20040101,2320,6.05,72.66
20040101,2330,6.16,77.03
20040101,2340,6.59,87.92
20040101,2350,7.30,132.55
20040102,0000,6.96,124.23
20040102,0010,6.39,90.28
20040102,0020,6.08,90.18
20040102,0030,5.64,81.67
20040102,0040,5.12,73.69
20040102,0050,4.80,74.37
20040102,0100,5.90,118.46
20040102,0110,7.12,198.51
20040102,0120,8.37,296.33
20040102,0130,9.84,450.32
20040102,0140,11.07,599.26
20040102,0150,11.48,648.36
20040102,0200,11.95,704.14
20040102,0210,12.62,756.34
20040102,0220,12.91,736.53
20040102,0230,13.15,743.37
20040102,0240,13.04,732.30
20040102,0250,13.02,735.31
20040102,0300,13.43,756.14
20040102,0310,13.83,761.46
20040102,0320,13.82,754.58
20040102,0330,13.05,725.97
20040102,0340,12.41,696.42
20040102,0350,12.55,710.08
20040102,0400,13.24,751.70
20040102,0410,13.61,767.86
20040102,0420,13.79,773.28
20040102,0430,13.80,770.71
20040102,0440,13.79,773.98
20040102,0450,13.87,784.75
20040102,0500,14.13,792.11
20040102,0510,14.51,801.26
20040102,0520,14.89,811.25
20040102,0530,15.19,815.41
20040102,0540,15.54,819.12
20040102,0550,15.56,830.31
20040102,0600,15.27,828.86
20040102,0610,14.95,826.42
20040102,0620,14.84,823.98
20040102,0630,14.83,824.54
20040102,0640,14.82,825.39
20040102,0650,14.90,825.21
20040102,0700,14.94,826.67
20040102,0710,14.65,823.79
20040102,0720,14.26,815.47
20040102,0730,14.11,788.91
20040102,0740,13.88,779.29
20040102,0750,13.43,795.99
20040102,0800,13.03,775.19
20040102,0810,12.72,756.11
20040102,0820,12.46,730.72
20040102,0830,12.19,704.03
20040102,0840,12.00,683.09
20040102,0850,11.80,650.81
20040102,0900,11.59,621.45
20040102,0910,11.53,607.48
20040102,0920,11.69,608.89
20040102,0930,12.18,654.60
20040102,0940,12.67,696.00
20040102,0950,13.20,738.23
20040102,1000,13.73,757.26
20040102,1010,14.11,781.69
20040102,1020,14.32,790.69
20040102,1030,14.32,786.02
20040102,1040,14.38,784.64
20040102,1050,14.39,787.97
20040102,1100,14.49,789.83
20040102,1110,14.59,790.70
20040102,1120,14.72,794.79
20040102,1130,14.80,795.01
20040102,1140,14.85,796.07
20040102,1150,14.99,799.04
20040102,1200,14.68,796.35
20040102,1210,14.32,790.06
20040102,1220,14.06,790.87
20040102,1230,13.71,780.11
20040102,1240,13.45,783.30
20040102,1250,13.08,757.53
20040102,1300,13.18,768.78
20040102,1310,13.15,768.20
20040102,1320,13.28,753.48
20040102,1330,13.78,790.92
20040102,1340,14.29,808.59
20040102,1350,14.66,822.21
20040102,1400,14.86,824.14
20040102,1410,14.67,809.02
20040102,1420,14.21,807.57
20040102,1430,14.41,818.34
20040102,1440,14.67,796.31
20040102,1450,14.76,814.59
20040102,1500,14.79,818.69
20040102,1510,14.98,825.64
20040102,1520,15.31,833.77
20040102,1530,15.51,838.47
20040102,1540,15.49,838.08
20040102,1550,15.44,839.58
20040102,1600,15.75,845.38
20040102,1610,16.22,849.67
20040102,1620,16.62,852.37
20040102,1630,16.53,851.14
20040102,1640,16.13,849.76
20040102,1650,15.75,846.78
20040102,1700,15.64,844.78
20040102,1710,15.40,842.39
20040102,1720,15.32,840.67
20040102,1730,15.60,846.34
20040102,1740,15.85,866.13
20040102,1750,16.08,868.01
20040102,1800,16.32,870.09
20040102,1810,16.58,870.60
20040102,1820,16.52,870.91
20040102,1830,16.14,868.31
20040102,1840,15.85,865.01
20040102,1850,15.71,859.82
20040102,1900,15.52,837.48
20040102,1910,15.18,834.72
20040102,1920,14.90,823.70
20040102,1930,14.59,820.14
20040102,1940,14.64,794.06
20040102,1950,14.49,793.18
20040102,2000,14.38,781.96
20040102,2010,13.86,766.39
20040102,2020,13.19,734.01
20040102,2030,12.62,704.57
20040102,2040,12.07,641.83
20040102,2050,11.55,599.43
20040102,2100,11.02,530.09
20040102,2110,10.57,477.18
20040102,2120,10.24,431.65
20040102,2130,10.21,424.55
20040102,2140,10.36,432.82
20040102,2150,10.58,425.67
20040102,2200,10.67,506.10
20040102,2210,10.52,466.39
20040102,2220,10.17,422.06
20040102,2230,9.70,327.46
20040102,2240,9.41,288.68
20040102,2250,9.32,280.93
20040102,2300,9.18,267.07
20040102,2310,8.68,206.88
20040102,2320,8.44,181.24
20040102,2330,8.33,170.44
20040102,2340,8.07,141.92
20040102,2350,7.52,98.84
20040103,0000,7.66,109.39
20040103,0010,7.58,82.45
20040103,0020,7.61,77.95
20040103,0030,7.56,71.50
20040103,0040,7.55,67.80
20040103,0050,7.60,66.74
20040103,0100,6.98,43.23
20040103,0110,6.62,43.21
20040103,0120,6.44,43.19
20040103,0130,6.18,43.17
20040103,0140,6.30,51.75
20040103,0150,6.13,44.86
20040103,0200,5.85,43.10
20040103,0210,5.46,43.08
20040103,0220,4.87,43.06
20040103,0230,4.76,43.04
20040103,0240,5.65,118.10
20040103,0250,6.95,185.12
20040103,0300,8.02,240.95
20040103,0310,8.25,236.36
20040103,0320,8.29,223.20
20040103,0330,8.55,247.03
20040103,0340,8.80,273.30
20040103,0350,9.37,330.24
20040103,0400,10.26,436.22
20040103,0410,10.88,508.22
20040103,0420,11.17,593.56
20040103,0430,11.06,597.94
20040103,0440,10.57,540.37
20040103,0450,10.13,476.06
20040103,0500,9.80,436.31
20040103,0510,9.40,391.57
20040103,0520,9.10,341.93
20040103,0530,8.94,317.85
20040103,0540,8.73,292.01
20040103,0550,8.09,228.48
20040103,0600,8.21,237.41
20040103,0610,8.52,262.86
20040103,0620,8.45,250.97
20040103,0630,8.27,233.96
20040103,0640,8.20,206.46
20040103,0650,8.01,200.65
20040103,0700,7.68,170.84
20040103,0710,7.59,156.17
20040103,0720,7.55,154.60
20040103,0730,7.39,132.07
20040103,0740,7.15,113.66
20040103,0750,7.03,100.12
20040103,0800,7.24,111.73
20040103,0810,7.26,111.28
20040103,0820,7.22,109.30
20040103,0830,7.27,111.38
20040103,0840,7.14,98.89
20040103,0850,7.07,86.99
20040103,0900,6.76,66.59
20040103,0910,5.78,42.95
20040103,0920,4.95,43.00
20040103,0930,5.13,47.72
20040103,0940,5.48,59.26
20040103,0950,5.79,64.80
20040103,1000,6.14,79.50
20040103,1010,6.27,78.85
20040103,1020,5.20,43.34
20040103,1030,3.67,43.39
20040103,1040,3.47,43.44
20040103,1050,3.24,43.49
20040103,1100,2.98,43.53
20040103,1110,3.07,43.56
20040103,1120,3.49,43.60
20040103,1130,4.03,55.00
20040103,1140,4.56,67.10
20040103,1150,4.71,69.92
20040103,1200,5.07,81.10
20040103,1210,5.30,93.78
