SITE NUMBER: 00292 RATED CAP:  238.4 IEC CLASS: 2 LOSSES (%): 16.9
SITE LATITUDE:   44.93853 LONGITUDE:  -99.18005
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,13.06,218.89
20040101,0020,12.85,218.29
20040101,0030,12.48,217.46
20040101,0040,12.44,217.15
20040101,0050,12.88,217.45
20040101,0100,13.34,217.97
20040101,0110,13.48,206.53
20040101,0120,13.63,210.72
20040101,0130,13.96,209.92
20040101,0140,14.32,209.38
20040101,0150,14.48,208.90
20040101,0200,14.34,208.62
20040101,0210,14.19,208.36
20040101,0220,14.36,208.11
20040101,0230,14.50,207.72
20040101,0240,14.63,207.21
20040101,0250,14.57,206.67
20040101,0300,14.29,216.84
20040101,0310,14.03,216.58
20040101,0320,13.90,216.24
20040101,0330,13.59,215.99
20040101,0340,13.07,215.50
20040101,0350,12.72,205.52
20040101,0400,12.69,205.65
20040101,0410,12.83,205.93
20040101,0420,13.15,206.52
20040101,0430,13.43,207.01
20040101,0440,13.61,207.21
20040101,0450,13.76,207.40
20040101,0500,13.97,207.49
20040101,0510,13.99,207.56
20040101,0520,13.89,207.57
20040101,0530,13.74,216.38
20040101,0540,13.57,216.31
20040101,0550,13.41,216.39
20040101,0600,13.40,215.01
20040101,0610,13.39,215.03
20040101,0620,13.43,210.19
20040101,0630,13.48,210.15
20040101,0640,13.47,209.88
20040101,0650,13.35,209.47
20040101,0700,13.27,210.41
20040101,0710,13.21,210.13
20040101,0720,13.25,210.26
20040101,0730,13.08,209.77
20040101,0740,12.89,208.67
20040101,0750,12.80,208.70
20040101,0800,12.78,209.09
20040101,0810,12.84,212.08
20040101,0820,13.01,212.58
20040101,0830,13.24,213.13
20040101,0840,13.52,213.54
20040101,0850,13.77,213.98
20040101,0900,13.96,214.31
20040101,0910,13.97,214.34
20040101,0920,13.89,214.35
20040101,0930,13.87,214.34
20040101,0940,13.86,214.45
20040101,0950,13.70,212.83
20040101,1000,13.55,212.90
20040101,1010,13.37,213.14
20040101,1020,13.19,212.57
20040101,1030,13.10,212.62
20040101,1040,13.06,212.31
20040101,1050,13.00,211.97
20040101,1100,12.97,212.00
20040101,1110,12.88,212.27
20040101,1120,12.79,212.01
20040101,1130,12.63,211.59
20040101,1140,12.44,214.37
20040101,1150,12.30,213.03
20040101,1200,11.86,209.59
20040101,1210,11.41,197.17
20040101,1220,10.93,186.39
20040101,1230,10.54,174.34
