SITE NUMBER: 00081 RATED CAP: 1118.0 IEC CLASS: 2 LOSSES (%): 16.9
SITE LATITUDE:   35.23426 LONGITUDE: -102.02290
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,8.52,818.79
20040101,0020,8.94,865.71
20040101,0030,9.49,932.75
20040101,0040,10.19,1027.80
20040101,0050,10.77,1078.72
20040101,0100,11.28,1084.46
20040101,0110,11.77,1084.46
20040101,0120,12.18,1084.46
20040101,0130,12.33,1084.46
20040101,0140,12.51,1084.46
20040101,0150,12.75,1084.46
20040101,0200,12.64,1084.46
20040101,0210,12.25,1084.46
20040101,0220,11.87,1084.46
20040101,0230,11.59,1084.46
20040101,0240,11.53,1084.46
20040101,0250,11.54,1084.46
20040101,0300,11.73,1084.46
20040101,0310,12.07,1084.46
20040101,0320,12.35,1084.46
20040101,0330,12.70,1084.46
20040101,0340,13.03,1084.46
20040101,0350,13.49,1084.46
20040101,0400,13.96,1084.46
20040101,0410,14.28,1084.46
20040101,0420,14.57,1084.46
20040101,0430,14.74,1084.46
20040101,0440,14.80,1084.46
20040101,0450,14.88,1084.46
20040101,0500,15.00,1084.46
20040101,0510,15.14,1084.46
20040101,0520,15.25,1084.46
20040101,0530,15.48,1084.46
20040101,0540,15.64,1084.46
20040101,0550,15.73,1084.46
20040101,0600,15.82,1084.46
20040101,0610,15.95,1084.46
20040101,0620,15.96,1084.46
20040101,0630,15.87,1084.46
20040101,0640,15.91,1084.46
20040101,0650,15.99,1084.46
20040101,0700,16.12,1084.46
20040101,0710,16.39,1084.46
20040101,0720,16.80,1084.46
20040101,0730,17.01,1084.46
20040101,0740,17.20,1084.46
20040101,0750,17.20,1084.46
20040101,0800,17.13,1084.46
20040101,0810,16.84,1084.46
20040101,0820,16.56,1084.46
20040101,0830,16.15,1084.46
20040101,0840,15.50,1084.46
20040101,0850,14.65,1084.46
20040101,0900,13.78,1084.46
20040101,0910,13.00,1074.30
20040101,0920,12.39,1058.04
20040101,0930,11.95,1025.96
20040101,0940,11.50,1001.79
20040101,0950,11.12,1020.69
20040101,1000,10.61,944.16
20040101,1010,9.99,799.52
20040101,1020,9.54,731.56
20040101,1030,9.69,723.12
20040101,1040,10.00,756.90
20040101,1050,10.18,775.10
20040101,1100,10.34,780.56
20040101,1110,10.30,774.53
20040101,1120,10.14,739.68
20040101,1130,9.91,718.23
20040101,1140,9.63,677.60
20040101,1150,9.23,615.64
20040101,1200,9.61,658.18
20040101,1210,9.93,774.49
20040101,1220,10.47,851.66
20040101,1230,10.81,911.28
20040101,1240,11.25,934.07
20040101,1250,11.67,971.13
20040101,1300,12.01,1008.08
20040101,1310,12.29,1017.68
20040101,1320,12.42,1030.00
20040101,1330,12.38,1033.31
20040101,1340,12.27,1029.09
20040101,1350,11.95,1019.45
