SITE NUMBER: 00216 RATED CAP: 1128.3 IEC CLASS: 2 LOSSES (%): 17.6
SITE LATITUDE:   36.76725 LONGITUDE: -103.73685
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,13.77,1094.45
20040101,0020,14.02,1094.45
20040101,0030,14.37,1094.45
20040101,0040,14.82,1094.45
20040101,0050,15.50,1094.45
20040101,0100,15.43,1094.45
20040101,0110,15.10,1094.45
20040101,0120,14.92,1094.45
20040101,0130,14.78,1094.45
20040101,0140,14.91,1094.45
20040101,0150,14.92,1094.45
20040101,0200,14.95,1094.45
20040101,0210,14.96,1094.45
20040101,0220,14.49,1094.45
20040101,0230,13.98,1078.67
20040101,0240,13.60,1063.93
20040101,0250,13.45,1058.75
20040101,0300,13.54,1056.41
20040101,0310,13.71,1059.79
20040101,0320,14.07,1062.14
20040101,0330,14.38,1089.78
20040101,0340,14.54,1087.96
20040101,0350,14.86,1085.00
20040101,0400,15.20,1083.46
20040101,0410,15.40,1083.03
20040101,0420,15.48,1083.08
20040101,0430,15.80,1082.69
20040101,0440,15.97,1082.16
20040101,0450,16.19,1081.82
20040101,0500,16.43,1081.50
20040101,0510,16.72,1081.84
20040101,0520,16.92,1082.34
20040101,0530,17.11,1082.68
20040101,0540,17.50,1082.53
20040101,0550,17.77,1060.63
20040101,0600,18.04,1060.95
20040101,0610,18.32,1060.52
20040101,0620,18.52,1070.68
20040101,0630,18.43,1071.67
20040101,0640,18.30,1072.18
20040101,0650,17.92,1069.84
20040101,0700,17.37,1067.78
20040101,0710,16.72,1064.76
20040101,0720,16.14,1057.98
20040101,0730,15.55,1034.54
20040101,0740,14.87,1014.07
20040101,0750,14.34,1006.68
20040101,0800,13.77,990.28
20040101,0810,12.97,957.24
20040101,0820,12.03,942.69
20040101,0830,10.98,833.92
20040101,0840,9.93,689.71
20040101,0850,9.12,558.38
20040101,0900,8.89,498.15
20040101,0910,9.05,530.92
20040101,0920,9.41,526.95
20040101,0930,9.91,607.86
20040101,0940,10.46,672.12
20040101,0950,11.03,752.37
20040101,1000,11.50,799.23
20040101,1010,11.79,847.47
20040101,1020,11.95,863.01
20040101,1030,12.19,902.94
20040101,1040,12.57,943.91
20040101,1050,13.07,973.68
20040101,1100,13.48,991.05
20040101,1110,13.73,998.10
20040101,1120,14.00,1005.97
20040101,1130,14.17,1009.26
20040101,1140,14.32,1012.67
