SITE NUMBER: 00147 RATED CAP:  499.2 IEC CLASS: 2 LOSSES (%): 17.5
SITE LATITUDE:   41.24597 LONGITUDE:  -97.33696
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,6.79,166.84
20040101,0020,6.99,170.72
20040101,0030,7.22,180.83
20040101,0040,7.29,182.49
20040101,0050,7.62,203.45
20040101,0100,7.83,221.41
20040101,0110,8.15,243.92
20040101,0120,8.65,281.93
20040101,0130,9.36,339.66
20040101,0140,9.77,363.78
20040101,0150,9.75,364.72
20040101,0200,9.55,345.62
20040101,0210,9.28,324.14
20040101,0220,9.18,319.60
20040101,0230,9.39,324.70
20040101,0240,9.58,333.61
20040101,0250,9.59,339.58
20040101,0300,9.61,330.61
20040101,0310,9.49,332.05
20040101,0320,9.33,318.25
20040101,0330,9.10,298.52
20040101,0340,9.01,300.45
20040101,0350,9.14,309.22
20040101,0400,9.27,322.25
20040101,0410,9.36,331.48
20040101,0420,9.43,338.32
20040101,0430,9.56,343.65
20040101,0440,9.73,361.99
20040101,0450,9.88,372.03
20040101,0500,10.00,386.19
20040101,0510,10.05,388.12
20040101,0520,9.94,377.57
20040101,0530,9.82,369.32
20040101,0540,9.70,361.18
20040101,0550,9.59,354.23
20040101,0600,9.57,349.99
20040101,0610,9.68,357.43
20040101,0620,9.72,358.82
20040101,0630,9.70,358.13
20040101,0640,9.68,355.43
20040101,0650,9.55,344.60
20040101,0700,9.48,339.76
20040101,0710,9.43,336.01
20040101,0720,9.45,335.60
20040101,0730,9.52,338.46
20040101,0740,9.69,349.84
20040101,0750,9.93,366.62
20040101,0800,10.19,386.80
20040101,0810,10.47,405.12
20040101,0820,10.83,425.03
20040101,0830,11.15,434.83
20040101,0840,11.33,444.52
20040101,0850,11.47,451.86
20040101,0900,11.54,454.07
20040101,0910,11.51,455.31
20040101,0920,11.33,448.23
20040101,0930,10.99,437.80
20040101,0940,10.76,426.89
20040101,0950,10.66,423.66
20040101,1000,10.62,424.07
