SITE NUMBER: 00126 RATED CAP:  610.5 IEC CLASS: 2 LOSSES (%): 17.4
SITE LATITUDE:   43.42437 LONGITUDE: -100.42703
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,16.99,571.19
20040101,0020,17.17,570.68
20040101,0030,17.27,570.86
20040101,0040,17.65,570.04
20040101,0050,18.11,569.01
20040101,0100,18.55,580.22
20040101,0110,18.93,579.60
20040101,0120,19.56,552.89
20040101,0130,19.98,550.31
20040101,0140,20.03,548.91
20040101,0150,19.77,547.44
20040101,0200,19.34,546.71
20040101,0210,18.94,546.29
20040101,0220,18.66,545.38
20040101,0230,18.62,544.12
20040101,0240,18.68,542.80
20040101,0250,18.63,541.41
20040101,0300,18.57,541.08
20040101,0310,18.37,540.42
20040101,0320,18.05,540.04
20040101,0330,17.85,539.92
20040101,0340,17.99,539.92
20040101,0350,18.22,539.97
20040101,0400,18.10,539.79
20040101,0410,17.72,539.73
20040101,0420,17.59,534.90
20040101,0430,17.79,534.88
20040101,0440,17.81,534.85
20040101,0450,17.63,534.82
20040101,0500,17.46,534.79
20040101,0510,17.26,534.72
20040101,0520,17.25,555.44
20040101,0530,17.42,555.72
20040101,0540,17.75,556.04
20040101,0550,17.95,556.24
20040101,0600,18.02,556.28
20040101,0610,17.90,556.31
20040101,0620,17.73,557.02
20040101,0630,17.49,548.89
20040101,0640,17.30,548.18
20040101,0650,17.28,550.06
20040101,0700,17.43,549.63
20040101,0710,17.46,549.18
20040101,0720,17.26,548.72
20040101,0730,16.98,547.97
20040101,0740,16.75,547.19
20040101,0750,16.45,547.02
20040101,0800,16.21,547.49
20040101,0810,15.95,547.74
20040101,0820,15.67,547.71
20040101,0830,15.63,548.09
20040101,0840,15.54,548.37
20040101,0850,15.43,548.98
20040101,0900,15.50,549.56
20040101,0910,15.59,549.63
20040101,0920,15.64,549.65
20040101,0930,15.66,549.62
20040101,0940,15.65,549.90
20040101,0950,15.67,549.85
20040101,1000,15.64,581.58
20040101,1010,15.50,582.45
20040101,1020,15.40,582.76
20040101,1030,15.34,583.05
20040101,1040,15.40,573.46
20040101,1050,15.55,573.60
20040101,1100,15.74,574.55
20040101,1110,15.93,575.22
20040101,1120,16.20,575.33
20040101,1130,16.37,575.26
20040101,1140,16.61,575.20
20040101,1150,16.80,574.84
20040101,1200,16.50,576.53
20040101,1210,16.32,579.30
20040101,1220,16.05,582.41
20040101,1230,15.81,585.35
20040101,1240,15.56,588.20
20040101,1250,15.35,590.78
20040101,1300,15.24,591.07
20040101,1310,15.25,590.58
20040101,1320,15.31,588.31
20040101,1330,15.60,585.49
20040101,1340,15.71,582.91
20040101,1350,15.43,580.91
20040101,1400,15.10,553.00
20040101,1410,14.94,552.68
20040101,1420,14.82,552.80
20040101,1430,14.91,552.32
20040101,1440,15.10,551.94
20040101,1450,15.20,551.74
20040101,1500,15.22,551.74
20040101,1510,15.20,551.55
20040101,1520,15.07,551.56
20040101,1530,15.05,551.84
20040101,1540,15.21,551.91
20040101,1550,15.07,551.81
20040101,1600,14.82,551.61
20040101,1610,14.59,551.45
20040101,1620,14.64,551.64
20040101,1630,14.70,551.57
20040101,1640,14.61,550.90
20040101,1650,14.26,549.99
20040101,1700,13.88,549.20
20040101,1710,13.52,545.84
20040101,1720,13.41,543.95
20040101,1730,13.36,544.45
20040101,1740,13.45,545.60
20040101,1750,13.40,545.31
20040101,1800,13.37,545.05
20040101,1810,13.58,546.38
20040101,1820,13.70,520.88
20040101,1830,13.70,555.18
20040101,1840,13.46,554.42
20040101,1850,13.35,551.61
20040101,1900,13.06,548.25
20040101,1910,12.63,536.70
20040101,1920,12.14,519.25
20040101,1930,11.66,494.37
20040101,1940,11.02,417.01
20040101,1950,10.49,378.27
20040101,2000,10.05,339.45
20040101,2010,9.66,300.58
20040101,2020,9.19,271.81
20040101,2030,8.71,234.94
20040101,2040,8.28,199.06
20040101,2050,7.86,161.50
20040101,2100,7.56,139.71
20040101,2110,7.41,125.82
20040101,2120,7.13,103.32
20040101,2130,7.00,92.17
20040101,2140,6.99,90.82
20040101,2150,6.90,82.53
20040101,2200,6.76,72.26
20040101,2210,6.71,68.38
20040101,2220,6.63,61.74
20040101,2230,6.90,74.47
20040101,2240,7.38,99.88
20040101,2250,7.78,123.12
20040101,2300,8.09,145.38
20040101,2310,8.43,165.69
20040101,2320,8.77,192.62
20040101,2330,9.23,243.70
20040101,2340,9.72,292.53
20040101,2350,10.21,332.77
20040102,0000,9.76,306.15
20040102,0010,9.39,265.85
20040102,0020,8.93,238.48
20040102,0030,8.29,191.06
20040102,0040,7.88,168.31
20040102,0050,7.37,138.07
20040102,0100,7.30,137.63
20040102,0110,6.84,107.97
20040102,0120,6.54,97.56
20040102,0130,6.77,107.78
20040102,0140,7.38,146.92
20040102,0150,7.89,171.67
20040102,0200,8.15,190.55
20040102,0210,8.35,205.54
20040102,0220,8.76,237.09
20040102,0230,9.54,303.25
20040102,0240,10.44,377.02
20040102,0250,11.29,455.00
20040102,0300,11.92,481.95
20040102,0310,12.37,492.15
20040102,0320,12.72,497.97
20040102,0330,12.95,501.24
20040102,0340,13.32,504.86
20040102,0350,14.12,508.37
20040102,0400,14.79,511.14
20040102,0410,14.76,513.39
20040102,0420,14.16,514.88
20040102,0430,13.76,513.21
20040102,0440,13.77,515.98
20040102,0450,14.06,496.32
20040102,0500,15.04,498.81
20040102,0510,16.37,501.59
20040102,0520,17.10,503.60
20040102,0530,16.79,505.38
20040102,0540,16.40,507.05
20040102,0550,16.07,508.29
