SITE NUMBER: 00215 RATED CAP:  450.6 IEC CLASS: 2 LOSSES (%): 17.3
SITE LATITUDE:   36.41629 LONGITUDE: -100.67086
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,6.07,121.16
20040101,0020,6.73,136.00
20040101,0030,7.12,142.27
20040101,0040,7.49,150.08
20040101,0050,7.89,160.34
20040101,0100,8.38,177.96
20040101,0110,9.10,221.56
20040101,0120,9.77,260.88
20040101,0130,10.45,300.24
20040101,0140,11.29,341.95
20040101,0150,11.92,366.40
20040101,0200,12.32,373.14
20040101,0210,12.62,376.51
20040101,0220,12.60,377.26
20040101,0230,12.44,375.37
20040101,0240,12.44,375.00
20040101,0250,12.61,377.51
20040101,0300,12.89,367.55
20040101,0310,13.13,370.29
20040101,0320,13.16,372.09
20040101,0330,12.98,373.24
20040101,0340,12.73,373.22
20040101,0350,12.70,374.54
20040101,0400,12.78,372.06
20040101,0410,12.88,373.72
20040101,0420,12.96,374.38
20040101,0430,13.21,375.42
20040101,0440,13.58,376.88
20040101,0450,13.93,377.46
20040101,0500,14.06,377.59
20040101,0510,13.96,377.51
20040101,0520,13.77,365.32
20040101,0530,13.36,364.86
20040101,0540,12.93,380.05
20040101,0550,12.56,377.65
20040101,0600,12.28,373.72
20040101,0610,12.05,370.13
20040101,0620,11.94,367.11
20040101,0630,11.64,358.94
20040101,0640,11.48,354.06
20040101,0650,11.32,348.27
20040101,0700,11.22,342.79
20040101,0710,11.18,340.26
20040101,0720,10.91,318.61
20040101,0730,10.67,305.15
20040101,0740,10.37,281.51
20040101,0750,10.10,263.83
20040101,0800,10.11,257.74
20040101,0810,10.48,279.46
20040101,0820,10.74,291.53
20040101,0830,10.97,303.33
20040101,0840,11.01,305.80
20040101,0850,10.90,295.78
20040101,0900,10.81,293.75
20040101,0910,10.74,284.36
20040101,0920,11.02,297.30
20040101,0930,11.53,321.86
20040101,0940,12.13,342.93
20040101,0950,12.66,364.27
20040101,1000,12.94,366.36
20040101,1010,13.18,366.73
20040101,1020,13.32,365.96
20040101,1030,12.96,362.06
20040101,1040,12.52,323.75
20040101,1050,12.74,349.39
20040101,1100,13.01,351.83
20040101,1110,13.09,349.23
20040101,1120,12.45,336.03
20040101,1130,12.05,321.25
20040101,1140,11.48,281.10
20040101,1150,10.96,266.98
20040101,1200,10.95,268.28
20040101,1210,10.91,259.56
20040101,1220,10.71,249.53
20040101,1230,10.67,251.77
20040101,1240,10.41,229.29
20040101,1250,10.50,241.64
20040101,1300,10.72,255.21
20040101,1310,11.16,272.50
20040101,1320,10.94,261.65
20040101,1330,10.90,277.32
20040101,1340,10.64,263.59
20040101,1350,10.32,239.02
20040101,1400,10.24,242.86
20040101,1410,10.28,242.25
20040101,1420,10.53,251.81
20040101,1430,10.77,270.67
20040101,1440,10.92,281.76
20040101,1450,11.11,291.66
20040101,1500,11.21,297.94
20040101,1510,11.12,292.80
20040101,1520,11.02,287.69
20040101,1530,11.11,289.99
20040101,1540,11.56,314.85
20040101,1550,11.94,328.67
20040101,1600,12.22,329.74
20040101,1610,12.15,329.13
20040101,1620,11.70,317.89
20040101,1630,11.06,287.75
20040101,1640,10.54,249.05
20040101,1650,10.63,249.59
20040101,1700,10.73,258.74
20040101,1710,10.77,271.91
20040101,1720,10.79,280.02
20040101,1730,10.67,277.14
20040101,1740,10.35,241.96
20040101,1750,10.03,219.11
20040101,1800,9.73,202.98
20040101,1810,9.31,178.89
20040101,1820,8.73,126.83
20040101,1830,8.49,121.03
20040101,1840,8.27,100.28
20040101,1850,7.81,77.20
20040101,1900,7.32,55.03
20040101,1910,7.00,55.04
20040101,1920,6.64,55.04
20040101,1930,6.18,55.05
20040101,1940,5.82,55.06
20040101,1950,5.31,55.06
20040101,2000,4.84,55.06
20040101,2010,4.65,55.04
20040101,2020,4.41,55.01
20040101,2030,3.92,54.96
20040101,2040,3.59,54.90
20040101,2050,3.41,54.83
20040101,2100,3.29,54.76
20040101,2110,3.09,54.68
20040101,2120,2.65,54.61
20040101,2130,2.62,55.84
20040101,2140,2.88,56.56
20040101,2150,2.88,56.71
20040101,2200,2.65,56.00
20040101,2210,2.35,54.58
20040101,2220,2.28,54.12
20040101,2230,2.35,54.48
20040101,2240,2.35,55.14
20040101,2250,2.50,56.05
20040101,2300,3.01,67.90
20040101,2310,3.79,86.14
20040101,2320,4.73,108.15
20040101,2330,5.74,124.86
20040101,2340,6.61,139.90
20040101,2350,7.39,157.66
20040102,0000,7.91,183.74
20040102,0010,8.45,213.14
20040102,0020,9.02,243.59
20040102,0030,9.33,256.41
20040102,0040,9.76,294.62
20040102,0050,10.37,328.68
20040102,0100,10.27,311.82
20040102,0110,10.04,303.19
20040102,0120,10.28,306.85
20040102,0130,10.48,312.32
20040102,0140,10.44,307.28
20040102,0150,10.44,307.85
20040102,0200,10.59,318.74
20040102,0210,10.87,333.41
20040102,0220,11.39,355.99
20040102,0230,11.42,358.48
20040102,0240,11.54,362.88
20040102,0250,11.62,368.72
20040102,0300,12.01,384.49
20040102,0310,12.32,391.54
20040102,0320,12.54,394.27
20040102,0330,13.06,400.90
20040102,0340,13.06,403.22
20040102,0350,12.62,396.91
20040102,0400,12.40,394.01
20040102,0410,11.94,382.73
20040102,0420,11.53,370.35
20040102,0430,11.02,349.28
20040102,0440,10.80,343.55
20040102,0450,10.80,343.83
20040102,0500,10.93,348.51
20040102,0510,11.02,357.13
20040102,0520,11.14,361.91
20040102,0530,11.34,370.26
20040102,0540,11.84,386.04
20040102,0550,12.18,396.66
20040102,0600,12.32,398.63
20040102,0610,12.36,406.55
20040102,0620,12.30,403.09
20040102,0630,12.31,385.97
20040102,0640,12.45,386.41
20040102,0650,12.52,389.06
20040102,0700,12.41,387.65
20040102,0710,12.32,384.43
20040102,0720,12.27,383.61
20040102,0730,12.19,382.64
20040102,0740,12.12,378.10
20040102,0750,11.93,377.10
20040102,0800,11.69,367.38
20040102,0810,11.69,363.01
20040102,0820,11.92,372.88
20040102,0830,12.81,392.02
20040102,0840,13.57,399.15
20040102,0850,13.84,400.24
20040102,0900,14.09,401.62
20040102,0910,14.39,402.10
20040102,0920,14.89,402.11
20040102,0930,15.49,417.12
20040102,0940,15.98,417.30
20040102,0950,16.37,417.61
20040102,1000,16.51,417.79
20040102,1010,16.15,418.08
20040102,1020,15.45,417.13
20040102,1030,14.84,428.55
20040102,1040,14.35,427.71
20040102,1050,13.80,426.23
20040102,1100,13.14,421.62
20040102,1110,12.53,416.95
20040102,1120,12.06,408.78
20040102,1130,11.67,388.35
20040102,1140,11.40,378.19
20040102,1150,11.10,362.69
20040102,1200,11.16,371.37
20040102,1210,11.27,363.05
20040102,1220,11.34,368.84
20040102,1230,11.44,372.70
20040102,1240,11.56,358.29
20040102,1250,11.66,365.33
20040102,1300,11.79,378.24
20040102,1310,12.31,390.67
20040102,1320,13.13,406.02
20040102,1330,13.68,408.66
20040102,1340,14.11,409.38
20040102,1350,14.52,410.15
20040102,1400,14.80,410.07
20040102,1410,15.13,410.29
20040102,1420,15.33,410.36
20040102,1430,15.38,410.42
20040102,1440,15.41,410.67
20040102,1450,15.75,411.07
20040102,1500,16.30,411.51
20040102,1510,16.65,411.81
20040102,1520,16.84,412.18
20040102,1530,17.12,412.66
20040102,1540,17.26,401.71
20040102,1550,17.33,401.91
20040102,1600,17.30,402.02
20040102,1610,17.68,402.14
20040102,1620,18.27,402.33
20040102,1630,18.81,402.35
20040102,1640,19.56,402.35
20040102,1650,20.10,402.44
20040102,1700,19.92,427.81
20040102,1710,19.47,427.74
20040102,1720,18.85,427.89
20040102,1730,18.01,427.91
20040102,1740,17.45,427.90
20040102,1750,17.27,427.93
20040102,1800,16.76,414.09
20040102,1810,16.12,413.95
20040102,1820,15.64,413.82
20040102,1830,15.23,413.26
20040102,1840,15.00,413.13
20040102,1850,14.95,412.96
20040102,1900,15.35,412.94
20040102,1910,15.60,413.47
20040102,1920,15.92,413.63
20040102,1930,16.36,403.01
20040102,1940,16.35,418.93
20040102,1950,16.14,419.04
20040102,2000,15.70,418.94
20040102,2010,15.26,418.29
20040102,2020,14.85,412.12
20040102,2030,14.47,410.88
20040102,2040,14.38,410.71
20040102,2050,14.35,409.61
20040102,2100,14.36,417.49
20040102,2110,14.08,415.10
20040102,2120,13.49,411.34
20040102,2130,13.10,402.81
20040102,2140,12.71,396.12
20040102,2150,12.29,378.13
20040102,2200,11.64,356.30
20040102,2210,10.92,324.13
20040102,2220,10.51,287.26
20040102,2230,10.53,307.29
20040102,2240,10.22,275.68
20040102,2250,9.56,242.62
20040102,2300,8.85,194.75
20040102,2310,8.27,163.72
20040102,2320,7.92,145.24
20040102,2330,7.99,151.57
20040102,2340,8.39,176.22
20040102,2350,9.07,220.61
20040103,0000,9.40,242.13
20040103,0010,9.73,255.09
20040103,0020,10.02,267.84
20040103,0030,10.28,286.19
20040103,0040,10.83,317.77
20040103,0050,11.11,329.88
20040103,0100,11.77,357.28
20040103,0110,12.76,375.44
20040103,0120,13.97,379.38
20040103,0130,14.21,378.28
20040103,0140,14.31,377.98
20040103,0150,14.82,357.69
20040103,0200,15.02,359.11
20040103,0210,15.15,360.63
20040103,0220,15.39,352.42
20040103,0230,16.07,353.33
20040103,0240,16.82,354.25
20040103,0250,17.03,355.05
20040103,0300,17.21,355.99
20040103,0310,17.01,356.81
20040103,0320,16.76,357.82
20040103,0330,16.63,358.51
20040103,0340,16.46,359.14
20040103,0350,16.29,359.51
20040103,0400,16.10,359.69
20040103,0410,15.83,359.80
20040103,0420,15.45,359.60
20040103,0430,15.20,353.70
20040103,0440,14.96,367.11
20040103,0450,14.48,366.59
20040103,0500,14.05,365.13
20040103,0510,13.64,362.95
20040103,0520,13.47,360.33
20040103,0530,13.72,361.44
20040103,0540,13.53,359.56
20040103,0550,12.63,347.59
20040103,0600,11.69,309.93
20040103,0610,10.84,267.11
20040103,0620,9.68,191.87
20040103,0630,8.40,113.52
20040103,0640,7.16,58.56
20040103,0650,6.40,43.61
20040103,0700,6.58,48.60
20040103,0710,6.90,58.77
20040103,0720,7.45,81.37
20040103,0730,8.07,112.05
20040103,0740,8.56,135.08
20040103,0750,8.93,157.10
20040103,0800,9.32,178.79
20040103,0810,9.85,212.08
20040103,0820,10.33,240.69
20040103,0830,10.59,258.91
20040103,0840,10.33,254.93
20040103,0850,9.99,229.22
20040103,0900,10.20,248.34
20040103,0910,10.60,271.82
20040103,0920,10.94,290.71
20040103,0930,11.06,296.78
20040103,0940,11.11,301.08
20040103,0950,11.27,309.95
20040103,1000,11.42,318.22
20040103,1010,11.52,324.54
20040103,1020,11.75,337.92
20040103,1030,11.87,348.40
20040103,1040,11.92,351.39
20040103,1050,11.78,351.47
20040103,1100,11.53,370.30
20040103,1110,11.29,362.26
20040103,1120,11.13,351.70
20040103,1130,11.16,351.02
20040103,1140,11.37,360.94
20040103,1150,11.73,374.81
20040103,1200,11.39,347.36
20040103,1210,11.05,322.68
20040103,1220,10.79,318.56
20040103,1230,10.36,293.71
20040103,1240,10.16,277.86
20040103,1250,9.76,250.89
20040103,1300,9.73,256.67
20040103,1310,8.08,190.86
20040103,1320,6.97,118.36
20040103,1330,7.10,110.63
20040103,1340,7.55,124.95
20040103,1350,8.39,164.96
20040103,1400,9.02,201.91
20040103,1410,9.43,232.24
20040103,1420,9.62,235.29
20040103,1430,9.21,206.94
20040103,1440,8.29,155.22
20040103,1450,7.65,128.22
20040103,1500,7.32,112.67
20040103,1510,6.98,91.29
20040103,1520,6.58,80.11
20040103,1530,6.58,81.94
20040103,1540,6.89,96.01
20040103,1550,6.99,98.36
20040103,1600,7.10,104.55
20040103,1610,7.31,106.87
20040103,1620,7.54,115.79
20040103,1630,7.53,115.65
20040103,1640,7.59,133.28
20040103,1650,7.80,132.71
20040103,1700,7.82,138.40
20040103,1710,7.79,128.68
20040103,1720,7.77,130.45
20040103,1730,7.82,139.25
20040103,1740,7.97,142.05
20040103,1750,7.98,134.05
20040103,1800,7.76,114.44
20040103,1810,7.40,106.67
20040103,1820,7.05,98.47
20040103,1830,6.79,82.52
20040103,1840,6.57,78.71
20040103,1850,6.30,69.19
20040103,1900,6.04,62.96
20040103,1910,5.92,59.24
20040103,1920,6.27,69.79
20040103,1930,6.64,89.79
20040103,1940,6.91,96.89
20040103,1950,7.17,107.22
20040103,2000,7.30,116.99
20040103,2010,7.27,110.67
20040103,2020,7.21,113.90
20040103,2030,7.26,114.62
20040103,2040,7.40,116.02
20040103,2050,7.53,124.75
20040103,2100,7.73,129.46
20040103,2110,8.14,150.20
20040103,2120,8.53,176.48
20040103,2130,8.81,199.55
20040103,2140,8.96,204.20
20040103,2150,9.10,220.93
20040103,2200,9.29,230.84
20040103,2210,9.44,262.87
20040103,2220,9.27,237.83
20040103,2230,9.21,235.23
20040103,2240,9.34,247.31
20040103,2250,9.52,259.35
20040103,2300,9.59,270.41
20040103,2310,9.62,261.97
20040103,2320,9.86,275.01
20040103,2330,9.95,290.13
20040103,2340,10.01,302.13
20040103,2350,10.18,306.77
20040104,0000,10.62,338.80
20040104,0010,11.00,362.15
20040104,0020,11.33,382.69
20040104,0030,11.62,380.08
20040104,0040,12.13,397.03
20040104,0050,12.52,409.27
20040104,0100,13.46,418.18
20040104,0110,13.45,419.00
20040104,0120,13.01,415.95
20040104,0130,12.45,409.82
20040104,0140,12.35,407.35
20040104,0150,11.83,396.05
20040104,0200,11.54,405.52
20040104,0210,11.69,414.64
20040104,0220,11.31,399.59
20040104,0230,10.49,348.94
